word,hiragana,katakana,NETFLIX_rank,cejc_combined_rank,cejc_small_talk_rank,cejc_consultation_rank,cejc_meeting_rank,cejc_class_rank,cejc_outdoors_rank,cejc_school_rank,cejc_transportation_rank,cejc_public_commercial_rank,cejc_home_rank,cejc_indoors_rank,cejc_workplace_rank,cejc_male_rank,cejc_female_rank,ADNO,ANIME_JDRAMA,AOZORA_BUNKO,BCCWJ,CC100,CHRISKEMPSON,DAVE_DOEBRICK,DD2_MIGAKU_NETFLIX,DD2_MIGAKU_NOVELS,DD2_MORPHMAN_NETFLIX,DD2_MORPHMAN_NOVELS,DD2_MORPHMAN_SHONEN,DD2_MORPHMAN_SOL,DD2_YOMICHAN_NOVELS,DD2_YOMICHAN_SHONEN,DD2_YOMICHAN_SHONEN_STARS,DD2_YOMICHAN_SOL,DD2_YOMICHAN_VN,HERMITDAVE_2016,HERMITDAVE_2018,HINGSTON,H_FREQ,ILYASEMENOV,INNOCENT_RANKED,JITEN_ANIME,JLAB,JPDB,KOKUGOJITEN,MALTESAA_CSJ,MALTESAA_CSJ_DOKWA_GAKKAI,MALTESAA_CSJ_DOKWA_MOGI,MALTESAA_CSJ_DOKWA_ROUDOKU,MALTESAA_CSJ_DOKWA_SAIRO,MALTESAA_CSJ_DOKWA_SONOTA,MALTESAA_CSJ_TAIKA_JIYU,MALTESAA_CSJ_TAIKA_KADAI,MALTESAA_CSJ_TAIKA_MOGI,MALTESAA_NWJC,MONODICTS,NAROU,NIER,NOVELS,RSPEER,VN_FREQ,WIKIPEDIA_V2,YOUTUBE_FREQ,YOUTUBE_FREQ_V3
前,まえ,マエ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
ため,ため,タメ,5,3,3,3,3,4,3,3,3,3,2,3,2,2,3,5,5,5,5,5,3,5,5,1,2,5,2,2,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,2,5,5,5,2,5,5,5
待つ,まつ,マツ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,4,5,1,5,5,5,5,4,4,4,5,4,4,4,4,5,5,5,4,5,5,5,4,5,4,5,5
音,おと,オト,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,4,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,3,5,5,5,5,4,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5
どこ,どこ,ドコ,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,1,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,4,5,5
気,き,キ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5
中,なか,ナカ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
なぜ,なぜ,ナゼ,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,3,5,5,5,5,3,5,5,5,4,5,5,5,4,5,5,3,5,5,5,5,5,4,5,5
彼女,かのじょ,カノジョ,5,5,5,4,4,5,5,5,4,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,2,3,5,4,5,5,4,4,4,4,5,5,3,5,5,5,5,5,5,4,4
そんな,そんな,ソンナ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,5,5,5,4,5,4,5,4,5,5,5,5,5,5,4,5,5,5,5,5,4,5,5
うん,うん,ウン,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,4,3,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,4,4,2,5,5,5,5,5,5,4,5,5,5,5,5,5,5,4,4,4,5,5,5,4,2,5,5
違う,ちがう,チガウ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,5,1,5,5,5,5,4,5,5,5,4,5,5,5,5,5,5,4,5,5,5,5,5,4,5,5
大丈夫,だいじょうぶ,ダイジョウブ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,2,5,5,5,4,1,4,4,5,4,4,4,5,5,5,5,2,5,5,5,5,5,2,5,5
ぬ,ぬ,ヌ,5,3,1,4,3,4,3,3,3,2,2,2,4,3,2,4,5,1,2,5,4,5,5,1,1,5,1,1,1,5,5,5,5,5,5,5,1,2,4,4,4,1,5,3,3,2,3,3,2,3,3,3,2,5,1,5,5,5,1,5,5,5
自分,じぶん,ジブン,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
なんて,なんて,ナンテ,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,2,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,5,5,5,2,5,4,5,5,5,5,5,5,5,5,2,1,5,5,5,1,3,5,5
是,ぜ,ゼ,5,2,2,2,3,4,3,3,3,2,3,2,2,2,2,2,3,4,2,2,4,5,2,5,2,3,4,4,3,4,4,4,2,3,4,3,4,1,3,5,5,5,4,3,2,2,3,3,4,3,3,3,3,5,2,5,4,3,2,3,4,2
のに,のに,ノニ,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,5,5,1,1,1,5,1,1,1,1,1,1,5,1,1,5,1,1,5,5,5,5,4,1,1,1,1,1,1,1,1,1,1,5,1,1,1,5,1,4,5,1
男,おとこ,オトコ,5,5,5,5,4,5,5,4,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,3,5,4,4,5,5,4,5,4,5,4,5,5,5,5,5,5,5,5,5,5
いく,いく,イク,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
よい,よい,ヨイ,5,2,2,2,3,4,3,3,3,2,2,3,2,2,2,4,5,4,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,3,3,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,5,5
まだ,まだ,マダ,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5
し,し,シ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5
他,ほか,ホカ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
ありがとう,ありがとう,アリガトウ,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,1,4,5,5,5,5,1,5,4,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,2,4,4,4,4,4,4,3,5,5,5,2,1,5,5,5,1,3,5,5
家,いえ,イエ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,1,5,5,4,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5
ちょっと,ちょっと,チョット,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,3,5,5
また,また,マタ,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
みんな,みんな,ミンナ,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,5,5,4,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,4,2,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,4,5,5
やめる,やめる,ヤメル,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,1,1,3,5,5,5,3,2,5,2,2,1,5,5,5,5,1,1,3,4,1,3,5,5,5,4,1,1,1,1,1,1,1,1,1,1,4,1,5,5,4,2,3,5,5
いや,いや,イヤ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,3,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,4,4,3,5,4,4,3,5,5,5,4,4,5,5,5,5,5,2,5,5
かも,かも,カモ,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,4,2,2,5,5,2,2,3,5,2,2,3,2,2,2,5,2,2,5,1,1,5,5,5,5,4,2,2,3,2,4,2,2,2,2,3,4,3,1,2,5,3,4,5,2
手,て,テ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,1,5,5,5,5,4,4,5,4,4,5,5,5,5,5,5,5,5,5,5,5
日,ひ,ヒ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
悪い,わるい,ワルイ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,5,1,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5
死ぬ,しぬ,シヌ,5,5,5,4,5,4,5,4,5,5,5,5,5,5,5,3,5,1,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,4,5,1,5,5,5,3,5,5,4,5,5,5,5,4,4,5,5,5,5,5,5,5,5,4,5,5
一,いち,イチ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,1,1,5,1,1,5,2,2,1,5,5,5,5,5,4,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
いう,いう,イウ,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
だって,だって,ダッテ,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,4,1,5,5,2,1,1,5,1,1,1,2,2,2,5,1,2,5,1,1,5,5,5,5,2,1,1,1,1,1,1,1,1,1,1,3,1,1,2,5,1,2,5,2
早い,はやい,ハヤイ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,4,5,1,4,5,5,4,4,5,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5,4,5,5
みたい,みたい,ミタイ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,5,5,5,2,5,5,5,4,5,5,5,5,5,5,2,5,5,5,5,5,3,5,5
時間,じかん,ジカン,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
みる,みる,ミル,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
もの,もの,モノ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,3,2,2,3,3,4,5,5,5,4,5,5,5,5,5,5,5,5,5
えっ,えっ,エッ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,1,4,3,5,5,5,1,5,4,5,5,4,5,5,5,5,5,5,3,1,1,4,5,5,5,2,3,3,4,3,3,4,3,4,4,4,1,1,4,5,4,1,2,5,5
話す,はなす,ハナス,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,4,5,1,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5,4,5,5
声,こえ,コエ,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5
了,りょう,リョウ,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,1,1,4,2,1,1,1,3,2,3,4,2,2,3,2,3,4,3,4,4,3,2,4,3,3,1,1,1,1,1,1,1,1,1,1,3,1,3,3,3,1,3,2,2
すごい,すごい,スゴイ,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,1,5,5,5,5,5,5,5,4,5,5,4,5,5,5,5,1,1,4,5,1,4,5,5,5,2,5,4,5,4,5,5,5,5,5,5,2,5,5,5,5,5,2,5,5
ダメ,ダメ,ダメ,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,1,1,1,5,5,5,1,1,4,1,1,1,5,5,5,5,5,5,4,1,1,3,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,1,3,5,5
殺す,ころす,コロス,5,4,4,4,4,4,3,3,5,4,4,4,4,4,4,3,5,1,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,3,5,1,5,5,5,3,4,4,3,4,4,4,4,4,4,4,4,4,5,5,5,4,5,4,5,4
くださる,くださる,クダサル,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,1,1,3,5,1,4,5,5,5,3,5,5,5,4,5,5,5,5,5,5,4,5,5,5,3,5,3,5,5
戻る,もどる,モドル,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,4,5,1,5,5,5,4,4,5,4,5,4,5,5,4,4,4,5,4,5,5,5,4,5,5,5,5
なんだ,なんだ,ナンダ,5,3,3,2,3,4,3,3,3,3,2,4,2,2,3,1,5,1,1,2,5,5,2,4,2,4,2,2,3,2,2,2,5,1,1,2,3,1,5,5,5,5,3,1,1,1,1,1,1,1,1,1,2,3,1,1,2,3,1,1,5,1
持つ,もつ,モツ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
帰る,かえる,カエル,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,1,1,4,5,5,5,1,1,5,1,1,5,5,5,5,5,1,1,4,5,1,5,5,5,4,4,1,1,1,1,1,1,1,1,1,1,5,1,5,5,4,1,4,5,5
こんな,こんな,コンナ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,5,5,5,3,5,5,5,4,5,5,5,5,5,5,3,5,5,5,5,5,3,5,5
だから,だから,ダカラ,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,5,1,5,5,1,1,1,5,1,1,1,1,1,1,5,2,2,5,1,4,5,5,5,5,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,5,1,2,5,1
目,め,メ,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,1,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
ら,ら,ラ,5,3,3,4,3,4,3,3,3,2,3,4,2,3,2,5,5,1,1,5,1,5,5,4,3,5,3,3,1,5,5,5,5,5,5,5,1,4,1,5,4,1,5,1,1,1,1,1,1,1,1,1,1,5,1,5,5,5,1,5,5,5
今日,きょう,キョウ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,4,5,5
入る,はいる,ハイル,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,5,1,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
仕事,しごと,シゴト,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,3,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5
よく,よく,ヨク,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,2,5,5,5,5,5,3,5,3,3,5,5,5,5,5,5,5,5,4,2,5,5,5,5,5,3,2,3,3,3,2,3,3,3,3,5,4,5,5,5,4,5,5,5
女,おんな,オンナ,5,5,5,4,3,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,3,5,4,4,5,5,4,5,5,5,4,5,5,5,5,5,5,5,5,4,4
必要,ひつよう,ヒツヨウ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,2,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
好き,すき,スキ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,4,3,5,4,5,4,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5
ちゃん,ちゃん,チャン,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,2,5,5,5,5,3,5,4,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5
ちゃう,ちゃう,チャウ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,1,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,1,2,4,1,1,2,4,5,4,3,5,5,5,5,5,5,5,5,5,5,3,1,5,5,5,1,3,5,5
より,より,ヨリ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5
考える,かんがえる,カンガエル,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,5,1,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
会う,あう,アウ,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,3,5,1,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,2,2,4,5,1,4,5,5,5,4,5,4,5,4,4,5,5,4,5,5,4,5,5,5,4,5,4,5,5
不,ふ,フ,5,4,4,4,4,4,5,5,4,4,4,4,4,4,4,5,4,4,5,4,4,4,5,5,5,4,5,5,5,5,5,5,3,5,5,4,4,3,3,3,4,1,4,5,5,5,4,5,5,5,4,4,5,5,5,3,5,4,5,4,4,4
子,こ,コ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
じゃあ,じゃあ,ジャア,5,2,3,2,3,4,3,3,3,2,3,3,2,2,2,1,5,1,4,3,5,5,5,3,1,5,1,1,5,5,5,5,5,5,5,4,1,2,5,5,5,1,1,1,2,1,1,1,1,1,1,1,1,1,1,5,5,5,1,1,5,5
食べる,たべる,タベル,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,4,5,1,5,5,5,4,5,5,4,5,4,5,5,5,4,5,5,5,5,5,5,4,5,4,5,5
同じ,おなじ,オナジ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,4,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
ねえ,ねえ,ネエ,5,3,3,2,3,4,3,3,3,3,2,4,2,2,3,2,5,1,3,3,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,4,1,1,5,5,5,1,2,1,1,1,1,1,1,1,1,1,3,2,1,4,5,5,1,1,4,5
はず,はず,ハズ,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,4,1,5,5,5,5,4,4,4,5,5,4,4,5,4,4,5,4,5,5,5,5,5,4,5,5
ええ,ええ,エエ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,1,4,3,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,4,1,1,5,5,5,5,2,5,3,5,4,4,5,5,5,5,4,2,1,5,5,5,1,2,4,5
という,という,トイウ,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,5,1,5,5,1,1,1,5,1,1,1,1,1,1,5,1,1,5,1,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,5,1,1,1,5,1,5,5,1
あれ,あれ,アレ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,1,3,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,2,5,5,5,5,4,4,4,4,4,4,4,5,5,4,4,4,5,5,5,5,5,2,5,5
おい,おい,オイ,5,5,5,4,4,4,5,4,5,5,5,4,4,5,4,5,5,4,4,3,2,5,5,2,5,5,5,5,3,5,5,5,5,5,5,4,3,2,3,5,5,5,4,3,3,3,3,4,2,4,3,3,4,4,2,4,5,5,2,2,4,5
本当に,ほんとうに,ホントウニ,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,5,5,1,1,1,5,1,1,1,1,1,1,5,1,1,5,5,1,5,5,5,4,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,5,1,3,5,1
あと,あと,アト,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5
あんた,あんた,アンタ,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,4,2,5,5,5,1,1,5,1,1,1,5,5,5,5,5,5,3,1,2,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,4,1,2,3,4
使う,つかう,ツカウ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,5,1,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
とか,とか,トカ,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,2,1,1,5,5,1,1,1,5,1,1,2,1,1,1,5,2,2,5,1,4,5,5,5,5,3,1,1,2,1,1,1,1,1,1,1,4,2,1,2,5,1,3,5,1
分,ぶん,ブン,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,4,4,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5
もらう,もらう,モラウ,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,4,5,1,4,5,5,5,4,5,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5,4,5,5
ぜ,ぜ,ゼ,5,5,5,5,4,4,5,5,4,4,5,4,4,5,4,3,5,4,4,3,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,4,4,1,5,5,5,5,5,3,2,3,3,3,4,3,3,3,5,5,2,5,5,5,2,4,4,5
ほう,ほう,ホウ,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,4,5,5,3,4,5,5,5,3,4,5,4,4,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,3,2,2,3,3,2,3,5,4,3,5,2,3,5,5,5,4,5,5
次,つぎ,ツギ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,3,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
先生,せんせい,センセイ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,3,4,5,5,5,5,5,5,5,5,5,5,4,5,3,5,5,5,4,5,5
作る,つくる,ツクル,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,4,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
さあ,さあ,サア,5,4,4,4,3,4,5,4,4,4,5,4,3,4,4,1,5,1,4,3,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,4,1,2,5,5,5,5,3,4,3,4,4,3,4,4,5,4,4,3,1,5,5,4,2,1,5,5
