word,hiragana,katakana,BCCWJ_SUW_rank,cejc_combined_rank,cejc_small_talk_rank,cejc_consultation_rank,cejc_meeting_rank,cejc_class_rank,cejc_outdoors_rank,cejc_school_rank,cejc_transportation_rank,cejc_public_commercial_rank,cejc_home_rank,cejc_indoors_rank,cejc_workplace_rank,cejc_male_rank,cejc_female_rank,ADNO,ANIME_JDRAMA,AOZORA_BUNKO,BCCWJ_LUW,CC100,CHRISKEMPSON,DAVE_DOEBRICK,DD2_MIGAKU_NETFLIX,DD2_MORPHMAN_NETFLIX,DD2_MORPHMAN_NOVELS,DD2_MORPHMAN_SHONEN,DD2_MORPHMAN_SOL,DD2_YOMICHAN_NOVELS,DD2_YOMICHAN_SHONEN,DD2_YOMICHAN_SHONEN_STARS,DD2_YOMICHAN_SOL,DD2_YOMICHAN_VN,HERMITDAVE_2016,HERMITDAVE_2018,HINGSTON,H_FREQ,ILYASEMENOV,INNOCENT_RANKED,JITEN_ANIME,JLAB,JPDB,MALTESAA_CSJ,MALTESAA_CSJ_DOKWA_GAKKAI,MALTESAA_CSJ_DOKWA_MOGI,MALTESAA_CSJ_DOKWA_ROUDOKU,MALTESAA_CSJ_DOKWA_SAIRO,MALTESAA_CSJ_DOKWA_SONOTA,MALTESAA_CSJ_TAIKA_JIYU,MALTESAA_CSJ_TAIKA_KADAI,MALTESAA_CSJ_TAIKA_MOGI,MALTESAA_NWJC,NAROU,NETFLIX,NIER,NOVELS,RSPEER,VN_FREQ,WIKIPEDIA_V2,YOUTUBE_FREQ,YOUTUBE_FREQ_V3
即席,そくせき,ソクセキ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,1,1,2,2,1,1,2,1,1,1,1,1,1,1,2,3,2,1,2,2,2,1,2,1
卓上,たくじょう,タクジョウ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,1,1,1,2,1,1,2,1,1,1,2,1,1,2,1,1,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,1,1,2,1,2,1,2,2
絶やす,たやす,タヤス,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2,2,3,2,2,2,2,2,2,1,2,1,2,1,2,2
代位,だいい,ダイイ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
津,つ,ツ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,4,4,2,2,2,2,2,4,2,2,3,2,2,4,2,5,5,3,1,2,3,2,2,4,5,5,5,5,5,5,5,5,5,2,5,2,5,3,3,2,4,2,2
具に,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1
トラクター,トラクター,トラクター,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,3,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,2,2,2
トレース,トレース,トレース,2,3,3,3,3,4,3,3,3,3,2,2,4,3,3,1,1,1,1,2,1,2,2,1,1,1,1,2,3,3,2,1,2,2,2,1,1,1,2,2,3,3,3,2,3,3,2,3,3,3,2,2,1,1,1,2,2,1,2,2
トート,トート,トート,2,3,3,2,3,4,3,3,3,2,4,4,2,3,3,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,2,1,1,2
ドーン,ドーン,ドーン,2,2,2,2,3,4,3,3,3,3,2,2,2,2,2,2,3,1,2,2,3,3,3,1,2,1,1,2,3,3,2,2,3,3,2,1,3,2,3,3,4,1,1,1,1,1,1,1,1,1,2,2,3,1,2,2,2,2,4,3
軒下,のきした,ノキシタ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,2,1,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,2,2,2,2,2,2,2,1,1,1,1,2,1,2,1,1,1
はあはあ,はあはあ,ハアハア,2,3,3,2,3,4,3,3,3,3,3,2,2,2,3,1,2,1,2,1,2,1,2,1,1,1,1,2,3,3,3,2,1,1,1,4,1,2,3,4,4,2,1,2,2,2,2,2,2,2,3,2,1,1,2,1,4,1,1,1
二人組,ににんぐみ,ニニングミ,2,3,3,2,3,4,3,3,3,2,4,3,3,3,3,1,1,1,2,2,1,1,1,2,1,2,1,2,2,2,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,2,1,3,1,1,1
褌,ふんどし,フンドシ,2,2,3,2,3,4,3,3,3,3,2,3,2,2,3,1,1,3,2,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1
ぷちぷち,ぷちぷち,プチプチ,2,3,3,3,3,4,3,3,3,3,3,3,2,2,3,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1
北端,ほくたん,ホクタン,2,2,2,2,3,4,3,3,3,2,2,2,3,2,2,3,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1
ボンベ,ボンベ,ボンベ,2,3,2,4,3,4,3,3,3,2,2,3,4,3,2,1,2,1,1,1,1,2,2,1,2,1,1,2,1,1,2,1,2,2,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,1,2,2,1,2,2
マツ,マツ,マツ,2,2,3,2,3,4,3,3,3,2,3,2,3,3,2,2,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1
マニアック,マニアック,マニアック,2,2,3,2,3,4,3,3,3,2,3,3,3,3,2,1,2,1,2,2,1,1,1,1,1,1,1,1,2,2,2,2,1,1,2,3,1,1,2,2,3,2,2,3,2,2,3,2,2,4,3,2,1,1,1,2,3,1,3,3
真横,まよこ,マヨコ,2,2,2,2,3,4,3,3,3,2,3,2,2,2,2,1,1,1,2,2,1,1,1,1,2,1,1,2,1,1,1,3,1,1,1,3,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,3,1,1,2,1,3,1,3,3
水切り,みずきり,ミズキリ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,1,2
ミニスカート,ミニスカート,ミニスカート,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,2,1,2,2,1,1,1,1,3,1,2,1,1,3,2,1,2,2,2,2,2,2,2,2,2,1,1,2,1,2,1,1,1
ミンチ,ミンチ,ミンチ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,3,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,2
迎え打つ,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,3,1,1,1
目頭,めがしら,メガシラ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,2,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,3
メソポタミア,メソポタミア,メソポタミア,2,2,2,3,3,4,3,3,3,2,2,2,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
メチル,メチル,メチル,2,3,3,2,3,4,3,3,3,4,2,2,2,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,1,1
目付け,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2
湧水,ゆうすい,ユウスイ,2,2,3,2,3,4,4,3,3,3,2,2,2,2,3,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1
羊羹,ようかん,ヨウカン,2,4,4,4,3,4,3,3,3,2,4,5,2,3,4,1,2,2,1,1,2,1,1,1,1,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,1
リチウム,リチウム,リチウム,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,3,3
リミット,リミット,リミット,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,2,2,1,1,1,1,2,3,3,2,1,1,2,1,2,1,1,2,2,3,2,1,2,2,2,2,4,2,2,2,2,2,1,2,2,2,1,2,2
流血,りゅうけつ,リュウケツ,2,2,2,2,3,4,3,3,3,2,2,2,2,2,2,2,1,2,1,1,1,2,2,2,2,2,1,2,2,2,1,2,3,3,1,2,1,2,1,3,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,1,1
ルース,ルース,ルース,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,3,3,1,1,1,1,1,1,1,1,1,3,3,2,1,4,1,1,2,3,1,1,1,1,1,1,1,1,1,2,1,3,1,2,2,1,2,1,2
論考,ろんこう,ロンコウ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,4,1,3,3,2,3,3,3,1,1,1,1,1,1,1,2,1,1
アマ,アマ,アマ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,2,2,1,3,3,1,2,1,1,2,3,3,2,3,3,3,3,1,1,1,2,3,3,1,2,2,1,1,1,1,1,1,3,3,3,1,3,3,2,3,2,1
暗証,あんしょう,アンショウ,2,2,2,2,3,4,3,3,3,2,2,3,2,2,2,1,1,1,1,3,1,1,3,3,1,2,1,2,2,2,1,1,3,2,2,1,1,1,1,1,1,2,3,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,1,2
イキ,イキ,イキ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,4,2,2,1,1,1,1,1,2,4,2,2,1,2,2,4,2,2,2,1,1,2,1,2,3,1,1,2,1
一介,いっかい,イッカイ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,2,2,2,2,1,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,3,2,1,2,1,2,1,1,1
ウチムラ,うちむら,ウチムラ,2,2,2,2,3,4,3,3,3,2,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
裏書き,うらがき,ウラガキ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ウンゼン,うんぜん,ウンゼン,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
エキスパート,エキスパート,エキスパート,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,2,1,1,1,1,1,2,2,1,1,2,2,2,1,1,1,2,2,3,3,3,2,3,2,2,2,2,2,2,2,2,3,1,2,2,2,2,2
炎天,えんてん,エンテン,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,1,1,2,1,2,1,1,1
王冠,おうかん,オウカン,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,3,3,3,2,1,2,2,1,2,2,2,3,3,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,3,1,2,2,2,2,1,2
横暴,おうぼう,オウボウ,2,2,1,2,4,4,3,3,3,2,2,2,3,2,2,1,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,3,2,3,2,1,3,1,1,1
終わり頃,おわりごろ,オワリゴロ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,1,1,1
恩人,おんじん,オンジン,2,2,2,2,3,4,3,3,3,2,3,2,2,2,2,1,3,3,2,2,3,3,3,3,2,4,3,3,4,4,3,2,3,3,1,2,1,2,3,3,1,1,1,2,1,1,1,1,1,1,2,3,3,3,3,2,3,2,1,1
羚羊,れいよう,レイヨウ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
鰈,かれい,カレイ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,2,3,2,2,2,2,1,1,1,1,1,1,1,1,1
キャスティング,キャスティング,キャスティング,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,2,2,2,1,4,1,1,2,2,2,1,3,2,2,2,2,2,2,3,1,1,1,1,2,1,2,2,1
窮する,きゅうする,キュウスル,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,3,2,1,2,1,1,1
切れ端,きれはし,キレハシ,2,2,1,4,3,4,3,3,3,3,2,2,2,2,3,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,2,1,2,2,2,2,2,2,2,1,2,1,3,2,1,2,1,1,2
勤王,きんのう,キンノウ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
クラッシュ,クラッシュ,クラッシュ,2,3,3,2,3,4,3,3,3,4,2,2,3,3,3,3,3,1,1,2,1,2,3,3,1,2,2,1,2,2,2,1,3,3,2,2,3,1,2,2,3,1,1,1,1,1,1,1,1,1,3,2,2,1,1,3,1,3,2,3
渓,たに,タニ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,1,3,1,2,2,2,2,1,1,2,1,1,3,1,1,1,2,1,2,2,1,1,2,1,1,2,1,1,1,1,1,1,2,1,2,1,2,1,1,3,1,1
後輪,こうりん,コウリン,2,2,2,2,3,4,3,3,3,2,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
五行,ごぎょう,ゴギョウ,2,2,2,2,3,4,3,3,3,2,2,2,3,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
裁縫,さいほう,サイホウ,2,3,3,4,3,4,3,3,3,3,3,4,2,2,4,1,2,3,1,2,2,2,2,2,2,1,2,2,1,1,2,2,1,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,2,1,2,2,3,2,1,2
差し止め,さしとめ,サシトメ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
捌き,さばき,サバキ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,3,2,1,2,2,2,2,2,2,2,2,2,2,3,1,1,2,1,1,2
至近,しきん,シキン,2,2,2,2,3,4,3,3,4,2,2,2,2,2,2,2,1,1,1,2,1,1,2,2,2,2,2,2,2,3,2,1,2,2,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,3,3,2,3,2,1,2
下味,したあじ,シタアジ,2,2,2,2,3,4,3,3,3,2,3,2,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1
質屋,しちや,シチヤ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,2,1,1,1,2,1,2,2,2,3,2,2,2,1,1,2,1,2,2,1,1,1,1
詩的,してき,シテキ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,1,1,1,2,2,2,2,1,1,2,1,1,1,2,2,2,2,1,1,2,2,3,1,2,3,2,2,2,2,2,2,2,1,1,2,1,1,1,2,1,1,1
習字,しゅうじ,シュウジ,2,4,4,3,3,4,3,3,3,3,4,3,2,4,4,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,1,2,1,3,2,3,3,3,3,3,3,3,2,1,1,1,1,1,2,1,2,1
襲来,しゅうらい,シュウライ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,1,1,1,3,1,1,1,2,3,2,4,2,2,2,2,1,2
正銘,しょうめい,ショウメイ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,2,1,3,2,2,3,3,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,2,1,3,1,1,1
ＣＥ,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
磁器,じき,ジキ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,4,4,1,3,1,1,4,4,4,3,3,4,4,2,1,1,1,3,3,3,2,2,2,2,2,2,2,2,2,1,2,4,1,3,2,1,2,1,2
自得,じとく,ジトク,2,2,2,3,3,4,3,3,3,2,3,2,2,2,2,1,1,2,1,2,1,1,3,3,1,2,3,2,2,3,3,1,3,3,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,1,1,2,1,3,1,1,2
上々,じょうじょう,ジョウジョウ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,1,3,1,1,1
石像,せきぞう,セキゾウ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,2,2,2,2,3,3,2,3,3,3,2,1,1,1,1,1,2,2,3,1,1,1,1,1,1,1,1,1,1,1,3,2,3,2,1,2,2,2,2
セリザワ,せりざわ,セリザワ,2,2,1,2,4,4,3,3,3,2,2,2,3,2,2,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1
セロトニン,セロトニン,セロトニン,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,3,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2
総代,そうだい,ソウダイ,2,2,2,3,3,4,3,3,3,3,2,2,2,2,2,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1
族長,ぞくちょう,ゾクチョウ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,2,2,2,2,1,1,2,1,1,1,1,2,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,4,2,1,2,1,1,2,2,1
タキガワ,タキガワ,タキガワ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
頼み込む,たのみこむ,タノミコム,2,2,2,2,3,4,3,3,3,2,3,3,2,2,3,1,2,1,2,1,2,1,2,2,2,1,2,1,1,1,2,2,1,1,1,2,1,2,2,2,1,2,2,3,2,2,3,2,2,2,1,3,1,1,2,1,3,1,1,1
タール,タール,タール,2,2,2,2,3,4,3,3,3,2,2,3,2,2,2,2,1,1,1,2,1,2,2,1,2,1,1,2,2,2,2,1,3,3,2,1,1,3,2,1,3,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1
貼付,ちょうふ,チョウフ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1
撤収,てっしゅう,テッシュウ,2,3,2,3,4,4,3,5,3,3,3,2,3,4,3,2,2,1,1,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,1,1,1,2,1,1,1,1,1,1,2,2,2,1,2,2,3,2,3,2
天界,てんかい,テンカイ,2,2,2,2,3,4,3,3,4,2,2,2,2,2,2,2,3,2,2,1,1,2,2,2,2,3,2,2,3,3,2,2,1,2,1,2,1,2,2,3,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,2,2,1,2
トー,トー,トー,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,2,3,3,3,1,2,1,1,1,2,2,3,2,1,2,3,1,1,3,1,2,2,1,1,1,1,1,1,1,1,1,2,1,3,1,3,3,1,3,2,1
抜け落ちる,ぬけおちる,ヌケオチル,2,2,2,3,3,4,3,3,3,2,3,3,3,2,3,1,1,1,2,2,1,1,1,1,2,1,2,2,1,2,2,3,1,1,1,3,1,2,1,2,1,2,3,1,2,2,2,2,2,2,1,3,1,3,2,1,3,1,1,1
年季,ねんき,ネンキ,2,2,2,3,3,4,3,3,3,3,3,2,2,2,3,1,2,2,1,1,2,1,2,2,2,2,1,2,2,2,2,2,1,1,1,2,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1
ハリケーン,ハリケーン,ハリケーン,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,1,1,1,1,1,2,2,1,1,3,2,2,1,4,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,2,2,1,2
バント,バント,バント,2,2,2,2,3,4,3,3,3,2,3,2,2,3,2,2,2,1,1,1,1,1,2,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,3,2,2,2,2,2,2,2,1,1,1,1,2,1,2,1,1
肘掛け,ひじかけ,ヒジカケ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,2,1
ヒステリック,ヒステリック,ヒステリック,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,2,1,1,2,1,2,2,1,2,1,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,1,1,1
ヒヨシ,ひよし,ヒヨシ,2,2,2,2,3,4,3,3,3,2,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,3,3,3,2,3,3,3,2,1,1,1,1,1,1,1,1,1
ピリオド,ピリオド,ピリオド,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,2,2,1,1,1,1,1,3,3,1,1,1,1,2,1,1,1,1,2,2,2,3,2,2,2,2,2,2,2,2,1,2,1,1,1,1,2,2,2
ファイン,ファイン,ファイン,2,2,3,3,3,4,3,3,3,2,3,2,3,3,2,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,3,3,1,1,2,1,1,1,2,2,1,1,2,2,4,2,2,2,2,2,2,1,1,1,2,1,2,2
布石,ふせき,フセキ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,2,2,2,1,2,1,1,1,1,1,1,2,2,1,3,3,2,3,3,2,3,3,3,1,2,1,1,1,1,2,1,1,1
丙,へい,ヘイ,2,2,2,2,3,4,3,3,3,2,2,2,3,2,2,2,1,2,2,1,1,1,4,4,2,4,3,2,4,4,3,1,2,2,2,1,1,1,3,2,4,2,2,2,2,2,2,2,4,2,2,1,1,4,2,2,1,2,3,2
訪米,ほうべい,ホウベイ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ホワット,ほわっと,ホワット,2,3,3,3,3,4,3,3,3,3,3,4,2,3,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,3,2,2,2,2,2,2,2,1,1,1,1,1,1,2,1,1,1
