word,hiragana,katakana,BCCWJ_rank,CEJC_rank,ADNO,ANIME_JDRAMA,AOZORA_BUNKO,CC100,CHRISKEMPSON,DAVE_DOEBRICK,DD2_MIGAKU_NETFLIX,DD2_MIGAKU_NOVELS,DD2_MORPHMAN_NETFLIX,DD2_MORPHMAN_NOVELS,DD2_MORPHMAN_SHONEN,DD2_MORPHMAN_SOL,DD2_YOMICHAN_NOVELS,DD2_YOMICHAN_SHONEN,DD2_YOMICHAN_SHONEN_STARS,DD2_YOMICHAN_SOL,DD2_YOMICHAN_VN,HERMITDAVE_2016,HERMITDAVE_2018,HINGSTON,H_FREQ,ILYASEMENOV,INNOCENT_RANKED,JITEN_ANIME,JLAB,JPDB,KOKUGOJITEN,MALTESAA_CSJ,MALTESAA_CSJ_DOKWA_GAKKAI,MALTESAA_CSJ_DOKWA_MOGI,MALTESAA_CSJ_DOKWA_ROUDOKU,MALTESAA_CSJ_DOKWA_SAIRO,MALTESAA_CSJ_DOKWA_SONOTA,MALTESAA_CSJ_TAIKA_JIYU,MALTESAA_CSJ_TAIKA_KADAI,MALTESAA_CSJ_TAIKA_MOGI,MALTESAA_NWJC,MONODICTS,NAROU,NETFLIX,NIER,NOVELS,RSPEER,VN_FREQ,WIKIPEDIA_V2,YOUTUBE_FREQ,YOUTUBE_FREQ_V3
褒める,ほめる,ホメル,3,4,1,4,1,4,4,4,4,4,4,3,4,4,4,4,4,4,4,1,1,2,5,1,4,4,4,4,4,4,3,4,3,3,4,3,3,4,4,2,4,4,3,4,2,5,2,4,4
古代,こだい,コダイ,3,2,4,4,4,3,2,3,3,1,3,4,3,3,4,3,3,3,3,4,4,4,1,4,4,3,3,1,5,4,4,4,5,4,4,4,4,4,3,5,4,3,3,4,4,3,4,4,3
導く,みちびく,ミチビク,3,3,3,4,1,4,3,4,4,4,4,4,4,3,4,4,4,3,4,1,1,3,4,1,4,4,4,2,4,4,4,3,4,3,3,3,4,3,3,4,4,4,4,4,3,4,4,3,4
犠牲,ぎせい,ギセイ,3,3,4,4,4,3,4,4,4,1,4,4,4,4,4,4,4,4,4,5,5,4,3,1,4,4,4,1,3,3,3,4,5,3,3,3,3,3,3,3,4,4,4,4,4,4,3,3,3
損害,そんがい,ソンガイ,3,3,4,2,3,4,2,3,3,1,3,3,2,1,3,2,2,1,2,3,3,4,3,1,3,2,3,1,3,3,2,3,3,3,2,3,3,3,4,4,3,3,3,3,3,2,4,2,3
発行する,-,-,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
北朝鮮,きたちょうせん,キタチョウセン,3,3,4,1,1,4,1,2,1,1,1,2,1,1,2,1,1,1,1,3,3,4,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,2,3,2,4,1,4,4,4
停止,ていし,テイシ,3,3,4,3,3,4,3,4,4,1,4,4,3,3,4,3,3,3,4,4,4,4,4,2,4,3,4,1,3,3,3,3,3,3,3,3,3,3,4,4,4,4,5,4,4,4,4,4,4
相続,そうぞく,ソウゾク,3,3,4,2,3,4,3,2,3,1,3,3,2,1,3,2,2,1,1,3,3,3,2,1,2,1,2,1,3,1,1,1,1,1,1,1,1,1,4,3,2,2,1,3,3,2,3,2,3
俺達,おれたち,オレタチ,3,1,1,3,3,1,4,2,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,4,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,1
アドレス,アドレス,アドレス,3,4,3,2,1,5,2,2,3,1,1,2,1,1,2,2,2,3,2,3,3,4,2,1,2,2,3,4,1,3,4,3,3,3,3,3,3,3,4,2,2,2,1,3,3,3,3,2,4
カントウ,カントウ,カントウ,3,4,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,5,5,4,4,4,4,1,1,1,1,1,1,1,1,1,1
何時か,いつか,イツカ,3,1,1,5,1,1,1,5,1,1,1,4,1,1,1,1,1,1,4,1,1,4,1,2,1,5,5,5,2,1,1,1,1,1,1,1,1,1,1,3,1,4,1,1,4,1,3,4,1
当日,とうじつ,トウジツ,3,5,4,3,4,5,4,3,3,1,3,3,3,4,3,3,3,4,3,2,2,4,3,3,3,3,3,1,2,4,2,4,5,4,3,4,4,4,4,2,3,3,1,3,4,4,4,3,3
訴訟,そしょう,ソショウ,3,2,4,3,3,3,3,3,4,1,4,3,1,1,3,1,1,1,1,4,4,4,1,2,2,1,2,1,4,3,2,4,3,3,3,3,3,3,4,4,1,3,1,2,4,1,4,3,3
地上,ちじょう,チジョウ,3,2,4,4,4,3,3,4,4,1,4,4,4,3,4,4,4,3,4,4,4,4,3,2,4,4,4,1,4,3,2,3,4,3,2,3,3,3,4,4,4,4,5,4,4,4,4,4,4
映る,うつる,ウツル,3,4,2,4,1,3,4,4,4,5,4,4,4,4,4,4,4,4,4,1,1,3,4,1,4,4,4,4,3,3,4,4,3,3,3,3,3,3,3,3,4,4,1,4,2,4,3,4,4
反対する,-,-,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
将軍,しょうぐん,ショウグン,3,3,5,4,4,3,4,4,4,1,4,4,4,2,4,4,4,2,3,4,4,3,1,4,4,3,4,1,4,3,2,3,3,3,2,3,3,3,3,4,4,4,1,4,4,3,4,3,3
粉,こな,コナ,3,4,3,3,4,3,3,3,4,2,4,3,3,4,4,3,3,3,3,3,3,3,3,1,3,3,3,3,4,4,2,4,4,3,3,4,4,4,4,4,4,3,3,3,3,4,3,3,4
創造,そうぞう,ソウゾウ,3,2,4,2,4,4,2,3,4,1,4,3,3,3,4,3,3,3,3,4,4,4,2,3,3,3,3,2,3,3,4,3,3,3,3,3,5,3,3,3,4,3,4,4,4,3,4,3,4
揃える,そろえる,ソロエル,3,4,2,3,1,4,3,2,2,4,3,3,3,3,4,3,3,2,3,1,1,2,3,1,4,3,3,4,2,4,4,4,4,4,4,3,3,4,3,2,4,2,4,3,2,4,3,4,3
豊富,ほうふ,ホウフ,3,3,4,2,4,4,2,3,3,4,3,3,2,2,3,2,3,3,2,3,3,4,3,1,3,3,3,1,3,4,3,4,4,3,3,3,4,3,4,3,4,3,1,3,3,3,3,3,3
パターン,パターン,パターン,3,4,4,3,1,4,3,3,4,1,1,3,1,1,3,3,3,4,3,4,4,4,4,2,3,4,4,5,2,5,5,4,4,5,5,5,4,4,4,2,4,3,3,4,4,4,4,4,5
株主,かぶぬし,カブヌシ,3,1,3,2,1,4,3,2,3,1,3,2,1,1,2,1,1,1,1,2,2,4,1,1,1,1,1,1,3,1,2,2,1,1,1,1,1,1,4,3,1,2,1,2,3,1,4,2,3
結び付く,むすびつく,ムスビツク,3,2,1,1,1,3,2,1,1,4,2,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,4,4,3,4,4,4,4,4,3,3,1,2,1,1,1,1,3,1,1,1
ベスト,ベスト,ベスト,3,4,5,3,1,4,3,4,4,1,1,2,1,1,3,4,4,4,3,4,4,4,1,5,2,3,4,4,2,4,4,4,4,4,3,4,4,4,4,2,3,4,3,3,4,3,4,4,4
本日,ほんじつ,ホンジツ,3,4,1,4,3,5,4,4,4,1,4,3,4,4,3,4,4,4,4,4,4,4,4,1,3,4,4,1,2,4,4,3,4,4,4,4,4,4,4,2,4,4,4,3,4,4,2,4,5
到着する,-,-,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ボックス,ボックス,ボックス,3,4,4,3,1,4,2,3,3,1,1,3,1,1,4,3,3,3,2,4,4,3,2,4,3,2,2,4,2,3,3,4,3,3,3,3,3,3,4,1,4,3,5,3,4,3,4,4,4
設立する,-,-,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
懸命,けんめい,ケンメイ,3,5,2,3,4,4,3,2,4,5,4,3,4,4,4,4,4,4,4,4,4,3,3,1,3,2,2,2,1,4,4,5,5,4,5,5,4,4,3,2,4,2,1,4,2,4,2,3,4
枝,えだ,エダ,3,3,3,4,5,3,4,4,3,3,3,4,3,4,4,3,3,4,4,3,3,3,2,2,4,3,4,4,5,3,3,4,3,3,4,3,3,3,3,5,4,4,1,4,3,4,4,4,4
自殺,じさつ,ジサツ,3,3,4,4,4,4,5,4,4,1,4,4,3,3,4,3,3,3,4,4,4,4,3,2,4,3,4,1,3,3,2,4,5,3,3,3,3,3,3,3,3,4,4,4,4,3,4,4,4
今夜,こんや,コンヤ,3,2,2,4,5,3,5,5,5,1,5,4,4,4,5,4,4,4,4,5,5,3,4,2,4,4,4,2,3,2,1,2,2,2,3,2,2,2,4,3,4,5,1,4,4,4,3,3,3
殺人,さつじん,サツジン,3,2,4,4,4,3,4,4,5,1,5,5,4,3,4,4,4,3,3,5,5,4,2,3,4,3,4,1,2,3,3,4,3,3,3,3,3,3,4,3,3,4,1,4,4,4,4,2,3
測る,はかる,ハカル,3,4,2,3,1,3,3,3,3,4,3,3,3,3,3,3,3,3,3,1,1,2,3,1,3,3,3,3,4,4,4,4,4,4,4,4,4,4,3,4,4,3,3,3,2,4,3,3,4
フリー,フリー,フリー,3,4,4,4,1,4,3,3,4,1,1,3,1,1,3,4,4,4,2,3,3,4,1,4,2,3,4,4,3,4,4,4,4,4,4,4,4,4,4,2,3,3,1,3,4,3,4,3,4
ほら,ほら,ホラ,3,5,3,5,3,3,5,5,5,4,5,4,5,5,5,5,5,5,5,5,5,3,2,1,4,5,5,5,3,4,3,3,5,4,4,5,5,4,3,3,2,5,4,5,4,2,4,4,5
感動,かんどう,カンドウ,3,4,3,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,1,3,4,3,5,4,4,4,4,4,5,4,4,4,4,4,4,4,4,3,4,4
受け止める,うけとめる,ウケトメル,3,3,1,4,1,4,3,3,3,4,3,3,4,4,4,4,4,4,4,1,1,2,5,1,3,4,3,2,1,3,3,4,3,3,4,4,3,3,3,2,4,3,4,4,2,5,2,3,4
貢献,こうけん,コウケン,3,4,4,3,3,4,3,3,3,1,3,2,2,2,3,2,2,2,2,3,3,4,2,1,2,3,3,1,4,4,4,4,4,4,4,4,4,4,3,4,3,3,4,3,4,3,4,4,4
金属,きんぞく,キンゾク,3,4,4,3,3,3,3,3,3,1,3,4,4,3,4,4,4,3,3,4,4,3,3,3,4,3,3,1,5,4,3,4,5,3,3,4,3,5,4,5,4,3,4,4,4,4,4,4,4
探る,さぐる,サグル,3,3,2,4,1,3,4,4,4,5,4,4,4,3,4,4,4,3,4,1,1,3,3,1,4,4,4,3,3,3,4,3,3,3,3,3,3,3,3,3,4,4,3,4,2,4,3,4,3
深刻,しんこく,シンコク,3,3,3,3,4,4,3,4,4,4,4,3,3,3,4,3,3,3,3,4,4,4,3,1,3,3,3,1,2,3,3,3,3,3,3,3,3,4,3,2,3,4,4,3,3,4,3,3,4
部下,ぶか,ブカ,3,2,3,4,4,3,4,4,4,1,4,4,4,3,4,4,4,3,4,5,4,3,3,1,4,4,4,2,3,3,2,3,3,3,2,3,3,3,3,3,4,4,4,4,4,4,4,4,3
親子,おやこ,オヤコ,3,4,3,4,4,4,4,4,4,1,4,3,4,3,4,4,4,4,3,3,3,3,4,2,3,4,4,2,3,4,3,4,4,4,3,3,3,3,4,3,4,4,4,4,3,4,3,3,3
回復する,-,-,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
従業,じゅうぎょう,ジュウギョウ,3,3,4,1,1,1,1,1,4,1,4,3,2,3,3,2,2,3,1,4,4,4,2,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,4,1,3,1,1,3,4,3,4,1,1
プロジェクト,プロジェクト,プロジェクト,3,4,4,3,1,4,3,3,4,1,1,2,1,1,2,2,2,2,2,3,3,4,2,5,2,3,3,4,1,4,4,4,4,5,4,4,4,4,4,2,2,3,1,3,4,2,4,4,4
控える,ひかえる,ヒカエル,3,3,2,3,1,4,4,3,4,4,4,3,3,3,4,3,3,3,4,1,1,2,4,1,4,4,3,3,3,3,3,4,3,3,3,4,3,3,4,3,4,3,4,4,2,4,3,3,4
少々,しょうしょう,ショウショウ,3,4,2,4,1,4,4,3,4,1,4,4,4,4,4,4,4,4,4,4,4,4,1,1,4,4,4,1,2,4,3,4,4,3,3,3,4,3,4,2,4,3,4,4,3,4,2,3,3
微か,かすか,カスカ,3,2,1,3,1,2,2,2,2,5,2,3,3,3,5,2,2,3,4,2,2,2,3,1,4,3,2,5,3,2,3,2,2,2,3,2,2,2,2,3,4,2,3,4,2,4,1,2,1
数える,かぞえる,カゾエル,3,4,2,3,1,4,3,4,4,4,4,4,4,3,4,4,4,3,4,1,1,2,5,1,4,3,4,2,4,4,4,4,4,4,4,4,4,4,3,4,4,4,1,4,2,4,3,3,3
構築,こうちく,コウチク,3,2,4,3,2,4,2,2,3,1,3,2,3,2,3,3,3,2,2,4,4,4,2,1,2,2,2,1,2,4,5,3,4,5,4,4,4,4,4,3,4,2,3,3,4,3,4,4,4
強化する,-,-,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
強調,きょうちょう,キョウチョウ,3,3,4,2,3,4,2,3,3,1,3,3,2,2,3,2,2,2,3,2,2,4,4,1,3,2,2,1,4,4,5,3,4,4,4,4,4,4,3,4,3,3,1,3,3,3,3,4,4
シーン,シーン,シーン,3,4,4,4,1,4,3,4,4,1,1,3,1,1,4,3,3,4,3,3,3,4,1,3,3,3,4,4,2,4,4,4,4,4,3,4,4,4,5,2,3,4,1,4,4,4,4,5,5
博士,はかせ,ハカセ,3,3,5,5,4,4,4,4,4,1,4,4,4,5,4,4,4,2,2,5,5,4,3,5,4,3,4,2,3,3,3,3,3,3,3,4,5,5,3,3,3,4,3,4,4,2,5,4,3
販売する,-,-,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
獲得,かくとく,カクトク,3,3,5,3,3,4,3,4,4,1,4,3,3,3,3,3,3,3,3,3,3,4,3,1,3,3,3,1,3,4,5,3,4,4,4,5,4,4,4,4,4,4,3,3,4,3,5,4,4
従業員,じゅうぎょういん,ジュウギョウイン,3,1,1,4,2,4,4,4,1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,2,3,2,3,1,2,1,1,1,1,1,1,1,1,1,1,3,1,4,3,1,1,1,1,3,4
嫌う,きらう,キラウ,3,4,2,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,2,4,1,4,4,4,3,3,3,3,3,3,4,4,4,3,3,3,3,4,4,4,4,2,4,3,4,3
てく,てく,テク,3,5,1,3,1,3,1,3,5,5,5,2,5,5,4,5,5,5,3,1,1,1,1,1,1,2,3,1,5,5,4,5,4,4,5,5,5,5,4,3,1,3,4,4,1,1,1,2,5
変動,へんどう,ヘンドウ,3,2,4,2,3,4,1,2,3,1,3,2,2,2,2,2,2,2,2,2,2,4,1,1,2,2,2,1,4,4,5,2,4,5,4,4,4,4,4,4,3,2,1,2,3,2,3,3,4
強制,きょうせい,キョウセイ,3,4,4,3,3,4,3,3,4,1,4,3,4,3,4,4,4,3,3,4,4,4,4,1,3,3,3,1,3,4,4,4,5,3,4,3,4,3,4,3,4,3,4,4,4,4,4,4,4
対処する,-,-,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
免許,めんきょ,メンキョ,3,4,4,3,2,4,3,3,4,1,4,3,3,3,3,3,3,3,2,4,4,4,2,2,2,2,3,1,3,4,2,4,4,4,3,4,4,4,4,3,2,3,1,3,4,3,4,3,3
先輩,せんぱい,センパイ,3,5,3,5,4,4,5,5,5,1,5,5,5,5,4,5,5,5,5,3,3,4,5,2,5,4,5,4,3,4,3,5,5,5,4,4,4,4,4,3,5,5,5,5,4,5,4,4,4
依存,いぞん,イゾン,3,2,4,2,2,4,2,3,4,1,4,2,2,2,3,2,3,3,2,3,3,4,3,1,2,2,2,1,3,4,5,3,4,4,4,4,4,4,4,3,3,3,3,3,4,3,4,3,4
迷惑,めいわく,メイワク,3,4,2,4,4,4,4,4,4,1,4,4,4,5,4,4,4,5,4,4,4,4,4,1,4,4,5,2,3,4,3,4,4,4,4,4,4,4,4,3,4,4,4,4,4,5,2,3,4
講師,こうし,コウシ,3,4,4,3,2,4,3,3,3,1,3,3,2,3,3,2,2,3,2,2,2,4,2,4,3,2,3,1,2,4,3,4,4,4,5,3,5,3,4,2,3,3,1,3,4,2,4,3,3
出会い,であい,デアイ,3,4,4,4,1,5,1,4,4,1,4,3,3,4,4,3,4,4,3,4,4,4,3,1,1,4,4,1,1,4,3,4,4,4,3,4,5,4,4,2,4,4,3,4,4,4,3,3,4
金利,きんり,キンリ,3,1,2,1,1,4,2,2,2,1,2,1,1,1,2,1,1,1,1,2,2,4,1,1,1,1,2,1,3,3,2,4,3,3,3,3,3,3,4,3,1,2,1,2,3,2,2,2,4
コーナー,コーナー,コーナー,3,4,4,4,1,4,3,3,4,1,1,3,1,1,3,3,3,4,3,3,3,4,3,4,3,3,3,4,1,4,3,4,4,5,3,3,3,5,4,2,3,3,1,3,4,3,5,4,4
親父,おやじ,オヤジ,3,4,1,5,4,3,5,5,5,1,5,4,5,4,4,5,5,4,4,4,4,3,3,1,4,4,4,4,2,4,3,4,4,3,3,4,4,5,4,2,4,5,1,4,3,4,2,3,3
何年,なんねん,ナンネン,3,3,1,1,4,1,4,1,2,1,2,1,2,2,2,2,2,2,1,1,1,1,1,1,4,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
共産,きょうさん,キョウサン,3,3,4,1,2,2,1,1,3,1,3,2,1,1,3,1,1,1,1,3,3,3,1,2,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,1,1,1,1,3,3,1,3,3,3
支出,ししゅつ,シシュツ,3,1,3,1,2,3,1,2,2,1,2,2,1,1,2,1,1,1,1,2,2,4,1,1,2,1,1,1,3,2,3,2,2,2,2,2,2,2,3,3,2,2,1,2,2,1,2,3,3
外れる,はずれる,ハズレル,3,4,2,4,1,4,4,4,4,4,4,3,4,4,4,4,4,4,4,1,1,2,4,1,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,3,4,4,3,4,2,4,3,4,4
穏やか,おだやか,オダヤカ,3,3,3,3,1,4,3,3,3,5,3,4,3,3,4,3,3,3,4,3,3,3,4,1,4,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,4,3,4,4,3,4,3,3,4
収集,しゅうしゅう,シュウシュウ,3,3,4,2,2,4,2,3,3,3,3,3,3,2,3,3,3,2,2,4,4,4,3,2,2,2,3,2,3,4,4,3,4,4,3,4,4,4,4,3,4,3,5,3,4,3,4,3,4
未満,みまん,ミマン,3,3,4,2,1,4,2,2,2,1,2,2,2,2,2,2,2,2,2,3,3,3,4,3,1,1,1,1,2,4,4,3,4,3,3,3,3,3,4,3,3,2,3,2,3,2,4,3,3
国立,こくりつ,コクリツ,3,4,5,2,2,4,2,2,3,1,3,3,2,2,3,2,2,2,1,3,2,4,2,2,2,2,2,1,3,4,4,4,4,5,4,4,4,4,3,4,2,2,3,3,4,2,5,3,3
大した,たいした,タイシタ,3,4,1,4,1,3,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,3,4,1,4,4,4,4,2,4,3,4,4,3,4,4,4,4,3,2,4,4,4,4,3,4,1,3,3
苦しむ,くるしむ,クルシム,3,3,2,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,3,4,1,4,4,4,2,3,3,3,4,3,3,3,3,3,3,3,4,4,4,4,4,3,4,3,3,4
泊まる,とまる,トマル,3,5,1,4,1,4,4,4,4,5,4,4,3,4,4,3,3,4,3,1,1,2,4,1,4,4,4,4,2,4,3,4,4,4,3,4,4,5,4,3,4,4,1,4,2,4,2,3,3
無論,むろん,ムロン,3,1,1,3,4,2,3,2,2,5,2,3,3,3,4,3,3,3,4,2,2,2,2,2,4,3,3,4,1,3,3,3,3,3,2,3,3,3,2,1,4,2,4,4,2,4,1,1,1
ねえ,ねえ,ネエ,3,3,2,5,1,3,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,4,1,1,5,5,5,1,2,1,1,1,1,1,1,1,1,1,3,2,1,5,4,5,5,1,1,4,5
行,こう,コウ,3,3,4,4,5,4,5,4,4,3,4,4,3,4,4,3,3,4,3,5,5,4,3,3,4,5,3,5,5,4,4,3,4,4,4,4,4,4,4,5,3,4,4,4,4,3,5,4,4
同一,どういつ,ドウイツ,3,2,4,2,4,4,3,1,3,4,3,3,2,3,3,2,2,3,2,3,3,4,2,1,3,2,2,1,4,4,5,3,4,5,4,4,4,4,4,4,3,2,3,3,3,3,4,2,3
皮膚,ひふ,ヒフ,3,4,3,3,4,4,3,3,3,1,3,4,3,4,4,3,3,2,3,4,4,3,4,2,4,2,3,3,4,3,3,4,3,3,3,3,3,3,4,4,4,3,3,4,3,4,3,3,3
後者,こうしゃ,コウシャ,3,2,4,1,4,3,1,2,2,1,2,3,2,2,3,2,2,2,3,2,2,3,2,1,3,2,2,1,3,3,4,3,3,3,3,3,3,3,3,3,3,2,1,3,3,3,3,2,2
壊れる,こわれる,コワレル,3,4,1,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,2,5,1,4,4,4,3,2,4,4,4,4,3,4,4,4,5,4,2,4,4,5,4,3,4,3,4,4
天井,てんじょう,テンジョウ,3,4,3,3,4,3,3,3,3,1,3,4,3,3,5,3,3,3,4,3,3,3,4,1,4,3,3,1,4,3,3,3,3,3,3,3,3,3,3,4,4,3,1,4,3,4,3,4,4
要件,ようけん,ヨウケン,3,2,3,1,2,4,1,2,2,1,2,1,1,2,2,1,2,2,1,2,2,4,2,1,1,1,2,1,3,3,4,2,3,3,2,3,3,3,4,3,3,2,3,2,3,2,3,3,3
望ましい,のぞましい,ノゾマシイ,3,2,3,1,1,3,1,2,2,4,2,2,2,1,2,2,2,2,2,1,1,3,2,1,2,1,2,1,3,3,4,2,3,3,3,3,3,3,3,3,3,2,1,2,2,2,2,3,3
賃金,ちんぎん,チンギン,3,2,3,1,2,3,2,2,3,1,3,2,1,1,2,1,2,1,1,2,2,4,2,2,2,1,1,1,4,3,2,3,3,3,2,3,3,3,3,4,2,2,1,2,3,2,3,2,4
保護者,ほごしゃ,ホゴシャ,3,1,1,3,3,4,3,3,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,2,2,3,3,1,2,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,1,1,1,4,3
大半,たいはん,タイハン,3,2,4,2,4,4,2,3,3,1,3,3,3,3,4,3,3,3,3,3,3,4,3,1,3,3,3,1,3,3,3,3,3,3,4,3,3,4,3,3,4,3,1,4,4,3,4,3,3
適正,てきせい,テキセイ,3,2,3,2,1,4,2,2,2,3,2,1,1,1,2,1,1,1,2,2,2,4,2,1,1,1,2,1,2,3,4,3,3,4,3,3,3,4,4,3,3,2,1,2,3,2,2,2,3
日記,にっき,ニッキ,3,4,4,3,4,4,3,3,4,1,4,4,4,4,4,4,4,4,3,3,3,5,4,2,4,3,4,2,4,4,4,4,4,4,4,4,4,4,5,5,3,3,4,4,4,4,4,2,3
までもない,までもない,マデモナイ,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
丸,まる,マル,3,5,4,4,5,4,1,4,4,5,4,4,5,4,4,5,5,4,4,4,4,4,4,2,1,4,5,4,4,5,5,4,4,4,5,4,5,4,4,4,4,4,3,4,4,4,4,4,4
候補,こうほ,コウホ,3,4,5,3,2,4,3,4,4,1,4,3,4,4,4,4,4,4,3,4,4,4,3,1,3,3,3,1,2,5,5,4,4,4,3,5,4,4,4,3,4,4,3,4,4,4,4,3,4
依然,いぜん,イゼン,3,1,3,2,4,3,2,2,2,4,2,2,3,3,4,3,3,3,2,3,3,2,2,1,2,2,3,2,3,3,3,3,3,3,2,3,3,3,2,2,3,2,3,3,2,3,2,2,3
引き起こす,ひきおこす,ヒキオコス,3,2,3,3,1,4,3,3,3,4,3,3,3,2,3,3,3,2,3,1,1,3,3,1,3,3,3,2,3,3,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3
礼,れい,レイ,3,4,3,4,5,2,4,4,4,1,4,4,5,4,5,5,5,5,4,4,4,3,3,2,4,4,4,3,4,3,3,4,3,4,3,3,3,3,4,4,5,4,5,4,3,5,3,2,3
中小企業,ちゅうしょうきぎょう,チュウショウキギョウ,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1
強力,きょうりょく,キョウリョク,3,2,4,4,3,4,3,4,4,4,4,4,4,3,4,4,4,3,3,4,4,4,4,1,4,4,4,1,3,3,3,3,3,3,3,3,3,3,4,3,4,4,5,4,4,4,4,4,4
取り扱い,とりあつかい,トリアツカイ,3,2,3,1,1,4,1,1,2,1,2,1,1,2,2,1,1,2,1,2,2,3,2,1,1,1,1,1,3,3,3,3,3,3,4,3,3,3,4,3,2,1,3,1,3,2,3,3,3
幼い,おさない,オサナイ,3,3,3,4,1,3,3,4,4,5,4,4,4,4,4,4,4,4,4,1,1,3,4,1,4,3,4,2,3,3,3,4,3,3,3,3,3,3,3,3,4,4,4,4,3,4,4,3,3
直後,ちょくご,チョクゴ,3,3,4,3,3,4,3,3,3,1,3,4,3,3,4,3,3,3,4,3,3,4,4,3,4,3,3,1,3,4,4,3,5,4,3,4,4,4,4,3,4,3,3,4,4,4,4,4,4
付近,ふきん,フキン,3,2,5,3,3,4,3,3,3,1,3,4,3,2,4,3,3,2,3,3,3,4,4,1,4,3,3,2,4,4,4,4,5,4,3,4,4,4,4,4,4,3,5,4,4,4,4,3,4
延長,えんちょう,エンチョウ,3,4,4,2,3,4,3,3,3,1,3,3,2,3,3,2,2,3,2,3,3,4,3,1,2,2,3,1,3,4,4,4,5,3,3,4,3,3,4,3,3,3,1,3,4,3,4,4,4
生える,はえる,ハエル,3,4,2,3,1,4,3,3,4,4,3,4,4,4,4,4,4,4,4,1,1,1,4,1,4,3,4,3,5,4,3,4,4,3,4,4,5,3,3,5,4,3,3,4,2,4,3,4,4
コントロール,コントロール,コントロール,3,4,3,4,1,4,3,3,4,1,1,3,1,1,3,4,4,3,3,4,4,4,4,3,3,4,4,4,2,4,4,3,4,4,3,4,4,4,4,2,3,3,4,3,4,3,3,4,4
納得する,-,-,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
