word,JPDB_rank,CEJC_rank,ADNO,ANIME_JDRAMA,AOZORA_BUNKO,BCCWJ,CC100,CHRISKEMPSON,DAVE_DOEBRICK,DD2_MIGAKU_NETFLIX,DD2_MIGAKU_NOVELS,DD2_MORPHMAN_NETFLIX,DD2_MORPHMAN_NOVELS,DD2_MORPHMAN_SHONEN,DD2_MORPHMAN_SOL,DD2_YOMICHAN_NOVELS,DD2_YOMICHAN_SHONEN,DD2_YOMICHAN_SHONEN_STARS,DD2_YOMICHAN_SOL,DD2_YOMICHAN_VN,HERMITDAVE_2016,HERMITDAVE_2018,H_FREQ,ILYASEMENOV,INNOCENT_RANKED,JITEN_ANIME,KOKUGOJITEN,MONODICTS,NAROU,NETFLIX,NIER,NOVELS,VN_FREQ,WIKIPEDIA_V2,YOUTUBE_FREQ,YOUTUBE_FREQ_V3
おれ,612,102,17910,1027,714,398,14095,30,1463,1418,64,40,170,28,43,773,1799,1671,5362,1504,1445,1120,423,23550,116,5784,2980,4549,9,1535,218,365,6,13281,4032,3473
だいぶ,613,572,2258,2200,1150,5726,3456,2237,3103,2799,929,2883,2716,1995,2279,1875,1995,1851,2208,2552,5583,4743,2417,9433,1858,1684,10854,20982,1722,3291,2710,3008,1609,1397,2648,1210
ひと,630,64,974,1259,7,98,36,32,1694,4304,99,76,441,97,76,20,6257,5851,3962,971,822,922,39,10983,26,133,390,500,44,1778,3180,316,40,4790,3189,892
だいたい,631,291,24211,1826,1335,2377,6089,1641,7722,6650,-1,2222,2153,1691,973,1095,1858,1726,2623,1479,4848,4913,2201,-1,3643,4025,8118,7460,1073,8037,3363,2245,750,21788,689,962
たまたま,632,792,11084,2183,5774,4237,6468,1914,4510,4020,1050,4121,2497,3125,2275,1829,3125,2915,2204,2686,4894,5048,797,-1,2567,2297,11014,10413,2810,4758,5018,2696,1787,11965,2107,2639
せいか,638,3103,3252,3927,6552,2935,1595,5180,3816,3329,-1,3420,5738,3378,4426,4298,3378,3153,4268,4388,3087,3447,4170,-1,6069,3336,6704,5518,2325,3916,729,3899,2919,4586,2344,2207
びっくり,641,414,23741,1228,3037,3835,1691,1317,1856,1783,-1,1836,1218,2024,1066,814,2024,1877,1028,1378,3249,2763,923,-1,1331,2501,11833,11710,1739,1962,7698,1723,810,13865,2247,1160
ひとり,648,220,4526,1850,40,420,4911,629,2812,3792,-1,210,352,375,514,276,1934,1797,2287,933,1412,1636,367,24620,234,4322,1698,1669,112,2955,2142,539,131,3363,4257,3066
あらゆる,649,10047,3072,2850,-1,1922,1781,4358,2559,2297,579,2367,1277,2036,4630,808,2036,1889,4462,2232,1635,1806,3914,-1,1318,2390,4095,3590,2155,2690,1590,1546,2070,3818,2334,1876
ひたすら,653,2467,17983,6258,11917,5893,9227,7407,7366,6374,1239,6533,3079,5401,6017,2320,5401,5042,5796,2037,10212,10497,2188,-1,3669,4913,7220,6306,2306,7688,6633,2529,1859,16857,2868,3288
とおり,655,545,2448,421,-1,519,3648,1700,418,414,-1,431,725,442,777,172,442,408,748,2002,693,793,334,19189,3067,1135,2267,3182,156,442,747,1077,168,3589,2375,1487
ふる,667,981,15120,216,-1,1480,2898,1090,556,8148,254,2028,418,2646,1840,2499,11184,10491,5199,67,17471,18482,343,-1,399,5593,69,89,300,581,9446,2859,295,2582,584,8489
あえて,678,2376,8893,3390,-1,3994,3563,2315,5988,5197,1264,5327,3797,3857,4352,2393,3857,3601,4196,2964,5678,6180,10748,20139,2913,3159,17368,11970,1794,6242,-1,2665,1898,10175,2171,2473
たつ,681,588,13637,1078,5161,490,5203,118,1561,1922,126,406,674,450,589,543,1376,1276,1480,1165,11107,11552,485,-1,20,1513,723,781,215,1640,8168,1556,226,5246,2818,1969
ちょうだい,682,1094,12682,1439,1895,10266,4742,1487,1157,1159,-1,1194,3285,3010,2019,1796,3010,2807,1950,3236,1271,1292,655,-1,2471,1749,21971,15786,3030,1232,7392,4390,1619,14612,12541,8678
ほか,687,294,276,1160,87,278,2094,650,873,858,-1,226,351,541,627,160,761,704,716,2835,1938,2080,261,329,440,1645,367,277,150,923,9076,588,212,342,2127,1112
おや,689,6453,1672,1467,240,11412,21364,2070,2249,2708,15365,2788,2342,2009,1799,1535,2009,1864,1738,2653,2379,2495,2643,14187,1854,13393,2075,3666,1410,2377,2656,4012,1287,18187,13469,12453
ふたり,704,289,8533,4101,96,397,8954,789,6920,7127,-1,155,543,1140,645,229,8682,8125,7392,867,4860,4617,300,24884,95,9721,14760,10738,81,7210,5009,614,70,5249,9644,6355
あちこち,705,1483,18221,4505,5818,4540,7872,5396,4364,3924,745,4025,1906,4433,5202,1142,4433,4144,5013,3485,3533,3683,5035,-1,2006,3862,4132,3521,2107,4559,-1,2235,2357,18940,13448,6907
ぼく,706,203,7162,1512,369,257,5755,75,1336,1306,9972,10587,156,8445,15613,877,9339,8753,15327,724,633,752,139,6252,41,8959,874,2421,77,1401,1792,355,39,4121,4666,2216
なるべく,714,1567,17720,4254,-1,4495,4271,4165,5833,5160,1429,5290,3616,3908,4006,2797,3908,3649,3864,2801,7261,7472,2659,-1,3679,4136,21989,21905,2411,6080,3008,3331,1975,15016,3106,1553
のう,723,13446,18425,792,4377,12213,23802,2399,1625,1913,1316,1967,3154,562,3610,2031,562,519,3482,1928,16577,16452,906,14078,2621,2544,409,1255,2246,1705,1245,3013,1470,11369,24430,13942
なか,728,174,1731,1507,6,110,82,133,2372,3855,221,159,234,156,227,62,2443,2270,2750,1912,5049,5378,4,20444,36,4557,566,859,46,2508,82,471,47,1707,2012,2087
でし,729,3966,6536,2563,1774,7006,6691,895,3765,3231,-1,3321,2987,1322,2238,2545,7940,7421,18017,7764,7344,5727,3786,8670,1189,11116,2291,2046,1785,3717,3653,2572,6070,2588,4912,3776
なす,738,10047,6086,1904,6316,1056,5497,1494,4070,4177,497,4282,866,2244,4757,1613,2244,2082,4585,3320,22783,24798,8838,-1,923,3327,397,345,1361,4257,1717,1375,1320,1477,3910,2580
かく,745,135,7364,1712,1315,282,5736,8845,1290,1819,10947,351,872,866,353,779,2859,2664,2901,1602,16032,15482,768,10698,4280,21614,164,326,426,1363,3620,1246,396,5304,4282,2740
ぜひ,746,1078,13510,1539,1085,1652,1057,1349,1734,1573,849,1619,3037,2726,1832,1280,2726,2536,1771,4392,3093,3215,2408,-1,2509,1853,13971,15992,1557,1833,5024,2861,1828,17001,572,218
そっくり,766,3250,13140,2010,-1,9482,8194,2770,2395,2382,953,2455,2192,2838,3293,1631,2838,2646,3175,4156,3045,3291,4015,-1,2298,2262,10850,10102,4243,2513,7547,3063,3704,8085,3971,7392
もと,767,839,847,1393,621,1033,560,699,1914,3572,-1,416,591,466,986,357,2127,1974,2993,2176,2150,2280,739,675,1149,2170,221,171,285,2020,5357,1035,495,1000,1398,1481
だんだん,781,20704,23170,4105,1452,3721,6275,4522,6391,5582,10563,5720,2040,4377,3294,1521,4377,4090,3176,2845,7495,8120,490,-1,1874,4005,12164,9779,3700,6665,-1,2461,1909,19830,2421,1475
うえ,808,2319,2460,2911,4,253,171,532,3043,3257,351,7267,1424,4818,2648,50,2210,2051,2559,4625,9084,9215,108,1964,141,1954,1932,3206,119,3213,389,1637,155,3728,5964,2988
かつ,814,732,1285,2953,1619,2591,3339,611,3352,4630,14083,470,1958,329,507,772,5028,4689,4460,2339,4844,5169,1412,794,18605,491,528,932,469,3518,10036,1506,716,1405,2681,2152
いったん,816,1902,7552,2313,1888,3152,11887,6000,5054,6276,804,6433,1969,2783,4231,1275,2783,2591,4078,3930,8577,7546,3429,15976,5962,3212,7093,5775,1826,5280,2891,2976,1838,10454,4201,3372
きっかけ,818,2883,1398,2979,-1,3123,2781,2933,3650,3280,-1,3370,3558,4141,2408,2570,4141,3869,2332,3241,5680,5436,4517,-1,4429,2688,7163,4764,2867,3849,-1,2587,2180,1773,1823,1455
まえ,826,114,14924,118,15,209,90,164,93,1366,15035,95,94,116,122,32,1878,1745,2804,120,3552,3483,64,3666,133,1951,157,100,45,93,1054,1718,52,85,138,8102
いわゆる,829,1240,1653,4857,1082,1134,4691,4233,6302,5515,912,5650,2180,6120,3095,1525,6120,5723,2987,3556,6727,7237,2240,229,2117,4435,7438,2979,3020,6558,7320,2211,2527,1937,332,597
あり,830,3704,48,2649,3519,19239,4014,683,4684,1441,-1,1485,2970,12562,1596,6747,1359,1260,1542,5402,1974,1913,12458,2826,248,1718,2313,2631,5044,4894,795,1539,8113,2456,9173,658
ごく,835,11455,3703,4981,8298,22568,6757,16733,3766,5030,7785,22319,1487,5334,21751,878,5226,4875,4159,2602,4527,5126,21386,-1,7575,6723,1013,1881,24000,3944,8377,2132,4492,3963,5574,5128
つうか,850,5383,1433,5077,2649,6579,3230,2865,4934,4201,-1,4307,3781,3490,6630,2830,3490,3258,6379,7822,3042,2968,8368,15626,3861,4925,4148,3692,4412,4638,4187,4457,5713,1317,5307,3022
たび,864,2883,6166,2003,776,2174,4071,1808,2108,1978,-1,1034,1158,963,1358,792,3009,2806,2456,1053,3663,3643,2024,11708,1021,4680,1973,3047,977,2214,8592,1106,2505,6495,3934,3357
どく,882,5687,6063,894,412,10622,6265,2024,1153,1897,3880,19482,3045,21438,24230,1393,2261,2098,3532,3228,12977,13532,1436,15077,11454,14304,560,1829,24619,1227,4713,6782,4039,10348,9009,8535
まく,889,2319,3250,2724,1527,3991,20100,3424,2820,5230,906,3367,4200,4814,3651,1419,6960,6516,6687,3072,3402,3499,1859,-1,1770,23490,741,1407,2235,2963,5227,8020,2207,7461,7562,9687
とう,891,5687,4390,2199,293,2099,24093,1031,2214,2822,801,3108,4654,3820,6569,1436,3358,3133,2612,7041,4754,4168,6760,6350,413,3624,133,554,1354,2328,5579,3566,1637,4103,6295,6088
つる,926,8120,12670,1175,2130,17483,16912,893,1659,9471,9207,4885,2768,14769,6437,3639,10173,9537,2183,1981,8117,9317,6374,13684,15367,1145,793,904,2300,1780,10059,4258,16187,6587,2733,5580
きみ,929,191,10717,3900,208,573,1393,44,2496,2501,123,183,459,90,80,570,3472,3242,2170,1990,936,1179,25,24315,94,4725,3100,4105,198,2626,4107,1054,46,7913,532,4914
たとえば,942,268,2708,11625,-1,430,535,1213,10468,9009,499,1331,1164,2172,1398,768,16012,15007,8286,2778,5266,5831,4456,168,960,11862,13320,4187,1568,10891,7768,1328,1075,4281,3298,1830
うそ,952,395,8135,1188,716,2128,1953,250,2149,2304,-1,247,3924,735,534,457,1782,1654,1849,2761,3182,3073,512,21569,950,3835,2225,2504,617,2246,2294,6237,268,19671,8263,3219
けっこう,961,115,15408,6729,976,1408,716,731,12846,11624,505,983,2531,986,476,1338,14577,13673,6588,2615,4510,5186,2428,-1,1746,11080,20187,11770,731,13309,6055,2960,514,18002,3421,1108
まつ,966,201,6892,1888,513,637,312,95,2535,4054,137,91,2379,98,109,132,3803,3550,2406,3673,16383,18991,191,8769,164,5795,538,1155,144,2669,3024,2712,106,3457,2535,1070
はるか,974,8120,5237,1937,-1,3412,7822,2188,3848,5694,672,5839,1640,3328,6342,1230,3328,3105,1662,2724,4195,4194,7281,4884,1417,3248,5752,4282,1931,4034,3263,2338,2694,4699,4069,4447
おう,1001,3492,7348,363,1899,2090,2292,1097,710,618,418,722,2982,508,2005,506,365,337,404,949,3540,3519,3563,2932,780,614,297,1004,930,740,2756,2945,808,6834,4417,3411
たしか,1026,195,7018,4179,-1,702,631,263,10083,9456,186,316,1837,282,338,505,3194,2979,7046,3786,5317,4792,404,-1,235,5101,15987,13880,154,10483,3447,927,145,8409,5396,2659
ぞう,1033,6881,7244,8447,2295,3354,3698,7179,4726,11282,1441,3469,12882,5782,6677,2902,9639,9038,11494,14483,5421,5547,5140,23859,2636,13274,379,1307,3415,4933,3818,2620,3653,6176,20616,12275
やりとり,1035,2376,14066,10689,-1,6014,7180,4723,17378,14569,-1,8420,4747,9555,7817,2757,9555,8959,7522,4470,15888,14719,8389,-1,3797,15254,12726,9719,1517,17924,-1,3901,1698,16101,2908,4454
はじめて,1039,461,7809,8990,-1,568,335,15267,24567,21071,238,341,951,510,407,614,5509,5145,7220,2367,12143,12642,1855,7808,739,12256,5847,4275,375,342,4327,1788,224,7266,8289,6077
さる,1089,6453,18710,1578,1698,3148,15120,514,2536,19061,516,1318,1684,2831,3019,2708,14364,13469,9429,1711,15614,17237,3254,18390,310,8911,983,1309,1404,2668,1922,5709,1101,9842,7163,9854
しょ,1096,13446,4152,2615,46,630,1896,3263,3007,7711,490,707,7808,1240,1294,555,7216,6757,8533,2249,76,88,5115,10831,2146,2860,934,1988,1060,3163,1105,13647,1186,9817,5972,7736
いたい,1105,336,3418,2901,-1,1894,1450,274,2789,4912,541,449,9568,347,447,804,5108,4765,4013,2945,942,1105,162,-1,612,4423,3530,5689,752,2946,1591,7086,244,15688,10967,6833
あく,1114,651,2863,3161,128,3879,13456,1016,3096,2631,733,1901,2026,3207,1634,2869,3286,3065,1985,4340,24938,166,1292,8194,1119,22309,826,1514,1417,3275,8455,3333,1050,10512,9172,3690
まさしく,1147,16266,7276,7076,-1,7900,12938,14762,9468,8162,1679,8368,4602,6026,6813,3456,6026,5633,6553,3414,5281,6498,9511,-1,4726,6006,7946,8779,4530,9842,-1,4840,3427,15586,11394,8173
あな,1182,1483,3383,3198,706,2449,2533,1750,4266,16188,4467,1163,9089,994,2627,418,12753,11956,11669,4326,1203,1277,122,16284,977,6786,2486,3035,983,4462,8471,20638,812,18115,21973,15265
せん,1201,627,2984,5776,1111,1246,12476,2412,5565,19836,600,1698,7846,2403,2732,593,2403,2232,15354,5177,5370,4439,3750,9572,1725,4442,539,865,2648,5806,9094,17887,2261,6581,14681,6830
しょう,1211,519,1877,3868,43,5659,7338,12588,7297,1026,405,1416,11880,1939,598,1020,1021,947,599,3160,1641,1670,1560,2455,1227,4153,2469,2989,1562,7594,3672,2711,1261,16049,9390,1263
ごはん,1230,320,20812,2306,2585,2567,4868,1255,3023,3135,-1,2179,6847,2729,1059,4426,4262,3983,1021,3470,11038,11369,964,-1,6512,3439,9036,15458,1817,3178,5923,6897,841,13273,6370,4622
いちばん,1236,194,18172,1171,280,484,11480,364,2062,1955,253,404,1244,745,465,342,877,813,1910,6583,14066,11979,5253,-1,434,2838,6586,4820,279,2159,4096,2310,249,10588,6046,6156
ぜんぜん,1240,118,21707,10274,876,1913,15802,330,14918,12531,569,545,3788,457,306,993,15583,14607,5760,2583,6329,6575,4574,-1,1164,11431,11857,11329,1159,15416,6082,5109,312,23521,7545,5885
おのれ,1287,1703,10766,1490,1316,5765,8947,2224,4862,4363,661,2229,2947,368,4135,2492,1392,1290,4032,7119,18073,21398,5509,-1,1723,3106,7566,7214,1040,5071,1404,4802,863,5667,3346,31714
しる,1294,129,2707,3878,2463,192,16054,89,5554,5496,69,82,2996,94,114,73,9888,9273,4452,2120,23329,13853,120,-1,38,3858,1304,1388,69,5799,138,4470,62,13131,4787,6407
ゆったり,1314,6881,23497,19978,-1,9261,2969,8476,18715,15962,2095,16380,5830,19919,16926,4760,19919,18668,16263,6809,19410,21485,1080,-1,8555,17306,6030,4648,4710,19271,-1,5273,5103,23627,11765,6621
かろうじて,1320,10047,20598,14516,-1,11593,16488,19846,21081,17672,1592,18144,5908,8280,21249,3231,8280,7745,20429,7272,8147,8720,12591,-1,4078,12061,18671,18249,3529,21680,4166,5170,3529,24512,8978,16053
へん,1348,525,12855,566,99,8830,8733,434,1109,1516,1017,1562,1050,1898,2231,1001,1898,1764,2160,1789,5144,4276,320,3758,722,4165,1273,2632,735,1188,7829,2031,229,11368,1812,694
むく,1362,1047,20476,4804,7537,2707,21628,1832,4375,6272,7288,1693,1295,1969,1524,4293,7113,6662,3985,4814,10863,12704,819,-1,1162,1686,985,1213,822,4573,822,5994,18787,12565,11755,10957
うつ,1387,560,21724,470,6732,1018,12756,1098,369,9239,224,469,1558,792,1280,2644,12250,11488,8282,238,6525,6832,1179,-1,2108,5067,1376,1402,538,390,9087,4866,608,8756,3906,5627
いわば,1389,8967,11801,4943,-1,2742,20471,6625,7113,6166,1008,17148,2438,14697,7544,1736,3766,3514,7262,8426,14790,15057,7912,4973,13177,4647,24929,21171,8330,7407,2478,3741,11917,13536,3494,3577
しき,1394,667,7611,13842,1153,1058,23982,2351,7857,5159,984,5289,9909,3440,5619,1483,3440,3211,5418,19575,852,947,4292,24956,1598,3031,334,797,1202,8166,3845,2816,1356,11073,16945,15491
さんざん,1407,2751,23114,4777,18891,11659,7758,2706,6713,6466,1287,6627,4454,4357,5044,2446,4357,4070,4861,7397,14167,14744,4681,-1,3554,3691,9344,13908,3388,7005,2682,6015,2429,18357,10680,15160
だれ,1424,182,16310,1759,60,309,8515,167,2622,1804,95,81,435,104,115,277,2650,2466,6730,3877,1094,1245,244,-1,291,7021,2036,1852,105,2763,3259,1044,73,14155,3793,3295
まわり,1426,602,15121,8138,-1,1325,703,1473,22902,23942,4026,1284,1133,1358,1056,954,14256,13371,14338,6964,6566,7466,501,-1,817,14683,1792,1923,542,23525,3930,2268,733,15725,8827,5870
あらかじめ,1430,5687,7925,7291,-1,3666,1111,8636,15417,13054,1624,13393,4634,8172,8831,3308,8172,7642,8490,9055,20768,21759,5595,-1,4286,7319,2986,2597,3380,15928,-1,5118,4812,9100,3834,3920
つき,1435,161,2605,3758,198,125,12708,2232,4211,4496,498,443,1286,760,696,463,5294,4939,4066,3999,6738,7108,2195,632,1558,4525,568,1211,1297,4407,184,3789,1018,4750,5450,5151
かた,1449,20704,7525,6761,310,1617,7168,2805,4289,5464,8862,1980,1094,2514,1954,264,8935,8367,5469,5957,6624,6589,645,19338,523,2121,355,697,369,4487,3392,2584,367,7243,5627,2130
ねん,1462,673,3950,1148,115,6743,11343,117,1355,1183,1033,1219,3955,1971,2106,2477,1971,1830,2036,8260,5890,4742,1013,948,118,14389,369,1236,206,1436,3119,5733,250,6650,8624,1106
そら,1469,2581,17196,2589,123,21271,24019,742,2671,3720,-1,1023,4495,17879,409,282,4126,3855,5361,6653,3828,3863,1410,12617,445,4100,2327,4366,386,2810,840,6300,397,10099,4584,4788
ゆう,1470,8120,5206,2037,219,10402,6872,4438,1712,2155,1897,8103,3669,6899,3966,3966,2138,1984,604,1865,16119,13768,5973,3022,6319,11258,181,435,6229,1807,6817,5573,6113,1614,3859,1249
さまざま,1472,6881,1769,4172,2365,695,228,3181,5665,5060,638,4015,1782,3720,5408,1046,3720,3471,5212,12824,13154,13235,14226,-1,1370,3521,1938,1063,1078,5917,3241,2142,1965,2773,2194,1233
あわ,1497,20704,17367,16922,2084,11945,7216,9579,13031,9893,14704,5795,16890,11445,9631,1868,20936,19617,21178,7978,21287,7275,1520,-1,4849,4476,1817,4913,4466,13498,-1,4694,3359,22807,6186,30833
くせ,1507,1240,13001,803,666,3215,12553,2113,825,862,-1,893,1455,850,743,659,850,786,715,1137,1610,1679,1237,-1,2553,9346,2524,3217,1235,865,7587,1599,601,18179,3469,6044
ふり,1538,20704,13919,2742,4871,10630,5795,1916,3444,3125,304,4302,1603,4026,10310,1191,3260,3041,2945,3617,2786,2806,10976,-1,1085,5385,1378,2169,3341,3606,9216,2968,4689,12421,7064,8107
おもちゃ,1540,3410,14235,3767,2928,8536,8219,4298,4118,3808,-1,3908,9370,3619,4125,3983,4474,4181,3977,6792,5100,4177,852,7157,5131,4329,8854,8868,6043,4305,2378,9220,3484,9767,4452,4383
すこし,1585,431,2363,16010,-1,318,153,390,17637,14732,121,199,1367,223,207,184,223,206,9400,6860,7317,7767,53,-1,170,24208,6144,5478,70,18187,212,2183,68,2648,12526,11484
ぜんぶ,1596,173,5250,13013,765,1866,1195,324,8767,7570,-1,319,6224,411,394,510,411,380,10175,4299,12254,9116,74,-1,808,10490,1839,1626,676,9116,326,8223,278,5451,20614,12964
やけど,1607,6881,22914,6412,8774,18791,9883,1590,9287,10402,-1,10666,21509,11950,11702,6191,11950,11207,11252,20098,6315,7048,3224,-1,5078,11271,19994,18728,4795,9667,-1,8604,3567,20871,22494,14042
わく,1631,2376,940,1589,5617,5378,13393,200,4971,4800,786,6745,2836,6689,6874,2361,4448,4159,4459,1894,17162,16770,2142,3910,126,3701,1054,1260,4044,5199,2218,5457,4795,8943,2929,8424
わり,1646,863,2050,4000,567,2036,1130,4590,3374,4034,5437,2365,4303,2830,3113,1318,5031,4692,3045,2777,17742,18113,2536,-1,5544,7716,1330,5254,1089,3582,5108,6128,1324,22069,902,11154
いたる,1648,3966,10802,4199,-1,1262,1352,1976,6435,20474,526,3355,2013,3142,3892,1830,9342,8756,13652,4334,22899,24032,2810,-1,935,3779,4995,4155,1139,6694,1488,4636,1317,8640,7528,8671
つう,1650,62,14037,2400,483,560,551,1693,3741,370,108,163,15210,80,96,3322,292,271,315,5586,757,787,7100,19301,2655,3033,798,3398,9033,3919,3724,416,9313,18332,4566,1193
そうかい,1672,1998,3905,7202,6674,6172,14383,4974,12351,14360,-1,14741,16534,17916,17704,12639,17916,16791,17008,13574,14896,16558,16752,23903,19738,24612,13972,10376,12147,12783,4689,16761,10973,5160,10278,21482
くさい,1679,477,14975,3251,-1,7193,4182,3214,3684,1928,626,1983,3982,846,1032,1371,846,782,994,3944,2836,3105,199,-1,3788,2574,689,1558,1437,3856,2511,2167,906,12772,7666,1744
たん,1681,2944,11715,710,580,6491,11805,22844,976,6171,1077,6328,2922,6890,3022,2062,6890,6446,2915,1474,14320,18508,2854,16347,12778,12806,288,1060,6860,1029,9562,9337,10024,6226,1719,1821
おろか,1707,16266,18696,8495,-1,12866,9234,17204,16883,15094,1533,2763,6622,2616,5163,4962,7109,6659,4974,7980,17476,18059,3910,-1,7978,8664,7439,6671,2845,17423,8994,8100,2744,18132,19109,25783
ぶん,1725,16266,5715,5026,102,457,17691,239,4012,5879,6463,278,1946,614,660,206,9548,8952,8275,3668,13876,14985,395,6137,477,6605,225,829,20892,4189,506,5366,16443,7447,3448,3866
さんか,1733,761,202,1412,3477,768,178,1643,1205,21710,-1,1052,2242,1398,954,1599,1398,1295,916,1606,1253,1304,3230,14172,2574,1459,1519,1200,682,1178,777,1294,1098,250,540,48449
こ,1735,190,2290,519,111,505,9491,159,581,2001,611,154,1170,206,135,125,573,530,408,277,163,192,36,5030,397,1485,83,265,219,614,2554,1507,109,1558,1716,1148
とく,1737,170,12603,311,56,3618,3304,11315,339,295,488,308,1030,280,244,1074,280,259,231,681,322,365,1670,9176,9779,14097,464,1036,1772,364,1683,1351,1731,5500,1276,573
みえる,1748,289,19163,8035,-1,327,269,309,13704,12530,106,223,1272,229,233,96,11883,11146,12711,9876,19938,23764,190,-1,98,13924,2804,2910,102,14180,719,3172,118,11850,7563,6505
たま,1765,1967,8423,910,693,4646,18123,1586,1493,16912,1321,2420,1971,798,1155,2167,5323,4967,2064,1214,2662,2753,1116,14612,1251,3661,451,692,1828,1572,865,6919,2122,3289,2867,6489
はく,1772,933,14643,6211,7983,4478,18908,2466,4651,4891,722,1539,2387,1942,2259,2906,8240,7707,4170,6373,6730,16797,339,7150,1972,2867,561,933,565,4878,2611,4695,760,7899,12561,10963
あした,1781,377,20198,1215,518,1504,839,279,2011,1900,-1,328,5611,744,321,426,1738,1612,747,17690,12447,12001,416,10643,598,3042,9025,9259,604,2111,1242,10959,297,9832,15275,13996
ほお,1820,4252,19389,5877,506,5116,7966,2953,7558,7424,-1,7065,9829,6572,5239,598,5362,5004,4425,8403,10341,9779,1171,8141,759,4630,5035,4910,643,7882,9652,14940,368,14194,15457,11495
おす,1841,13446,9860,4669,1685,1483,1101,1439,13126,4915,9385,16383,4292,1370,6463,467,8574,8021,3898,9742,17721,15532,518,16852,1126,17019,3108,3233,1170,13586,7130,10334,762,22356,16036,10821
はな,1846,705,11398,2144,187,773,21136,854,2855,3640,2736,878,12316,1013,411,358,5535,5170,2857,6517,13663,11964,931,12384,893,3067,4097,4321,942,3008,418,13219,673,9251,11044,8281
とくに,1850,500,6113,1269,-1,406,263,1215,924,919,429,952,2043,1282,980,644,1282,1193,12067,5683,21927,17976,801,3959,787,982,19689,6986,385,979,5056,3108,524,8031,14708,11559
