word,JPDB_rank,CEJC_rank,ADNO,ANIME_JDRAMA,AOZORA_BUNKO,BCCWJ,CC100,CHRISKEMPSON,DAVE_DOEBRICK,DD2_MIGAKU_NETFLIX,DD2_MIGAKU_NOVELS,DD2_MORPHMAN_NETFLIX,DD2_MORPHMAN_NOVELS,DD2_MORPHMAN_SHONEN,DD2_MORPHMAN_SOL,DD2_YOMICHAN_NOVELS,DD2_YOMICHAN_SHONEN,DD2_YOMICHAN_SHONEN_STARS,DD2_YOMICHAN_SOL,DD2_YOMICHAN_VN,HERMITDAVE_2016,HERMITDAVE_2018,H_FREQ,ILYASEMENOV,INNOCENT_RANKED,JITEN_ANIME,KOKUGOJITEN,MONODICTS,NAROU,NETFLIX,NIER,NOVELS,VN_FREQ,WIKIPEDIA_V2,YOUTUBE_FREQ,YOUTUBE_FREQ_V3
なぐさめる,6683,16266,-1,24456,-1,10806,12291,5437,5692,4987,1512,5112,10157,10282,6434,2954,10282,9639,19935,3712,-1,-1,9945,-1,2723,6649,16660,18724,3881,5942,-1,21564,2529,24575,16281,62019
かがやく,6692,11455,9977,9345,-1,3052,3030,2758,2404,2228,588,2296,5151,3162,2020,1380,3162,2949,1951,1373,-1,-1,3217,-1,899,2231,14462,12385,929,2526,5293,15765,1047,4203,4594,36338
あわれ,6707,16266,-1,5793,-1,11972,15615,10174,4130,22256,-1,3797,3559,4219,6218,1906,15605,14628,12797,4915,2434,2583,1730,-1,6419,19688,13164,13077,4104,4327,2404,13983,3362,-1,19453,47138
はしる,6709,529,3427,741,-1,859,893,995,22823,21900,207,654,8791,827,655,286,827,765,628,19591,-1,-1,1223,21041,361,823,11663,8377,336,23520,3964,19393,343,1071,478,25073
しがい,6712,11455,23484,21567,1627,21225,20294,21997,13575,11564,-1,11862,4899,14187,22777,10691,18521,17362,21549,12732,16739,15442,16672,-1,4911,18304,13008,13892,5884,14045,5590,6199,12535,5076,19786,46682
しきり,6731,7460,19897,23614,3705,11547,13250,13831,17603,14525,981,14909,12060,21124,16294,1705,21124,19796,21075,20805,14510,14069,17940,-1,10327,18215,6460,7776,12009,18151,-1,3812,15002,22414,16457,29957
ひいき,6739,20704,-1,9700,5074,21079,13794,11702,12490,10239,-1,10497,15010,10147,8722,4634,10147,9511,8384,19740,21063,19504,8914,-1,11264,14252,10865,9264,6558,12932,-1,23104,6055,-1,24487,27032
こてん,6749,1998,2394,22437,3969,7902,9001,15254,13243,7686,9723,7876,6432,18094,1935,4795,18094,16962,1870,-1,6158,7231,-1,17309,10247,24243,3344,3593,17937,13175,-1,6719,17878,2746,10213,8214
たまご,6772,942,3326,2009,2537,2926,3239,2400,1416,11426,4854,1462,2821,1875,2158,1892,1875,1742,16668,3665,1998,2122,1149,6471,3285,15721,617,714,1643,1445,5347,3275,2451,3210,2238,5574
われる,6783,1648,-1,11876,-1,7509,5387,2234,7292,9030,900,3488,8124,2784,2864,2246,2784,2592,16748,9999,-1,-1,5101,-1,1497,19426,7583,9156,2440,7586,8505,21463,2621,12952,7188,7813
ふくむ,6797,2809,463,4892,-1,574,373,4731,3372,3004,686,3092,5628,4644,5992,1730,4644,4341,5774,1801,-1,-1,1099,-1,1522,4683,12531,8981,1271,3538,1881,13223,1454,349,1567,39152
いとしい,6803,-1,-1,12578,-1,21460,17760,5001,10555,9536,2608,7501,11690,11905,10322,10490,12071,11322,9928,2609,-1,-1,12211,-1,8887,14889,10411,8090,6751,10964,-1,20239,1995,20941,19454,47060
むかえる,6814,1587,3856,13601,-1,1411,835,1787,926,903,524,935,10902,1466,1267,672,23513,22042,1222,1114,-1,-1,16953,-1,1191,1878,11501,15465,1200,978,2700,23394,814,1243,1442,30234
あおぐ,6815,16266,-1,24238,-1,10305,11833,13516,14095,12591,1458,12915,12792,11441,14646,15721,18813,17638,21756,3716,-1,-1,9867,-1,3687,10556,10823,15935,4024,14578,-1,21760,3710,14783,14870,58987
ほれる,6818,8967,-1,1440,-1,16544,12671,5196,3497,10993,1993,5751,9795,6314,8173,4234,9149,8569,9455,4050,-1,-1,3408,-1,4073,6180,10564,11326,4671,3664,-1,4962,2994,7942,13188,48083
ふえる,6824,545,7014,24276,-1,981,313,1539,1299,1267,894,1306,6181,1352,1289,1529,1352,1254,1243,1349,-1,-1,1244,-1,2257,1102,7642,6379,609,1371,567,15227,1012,2109,567,7702
ひめ,6831,2422,12453,887,2436,6249,4619,2507,1310,9057,-1,1305,691,770,757,2476,770,712,8289,322,2230,2481,1715,15284,1236,18656,1531,2190,543,1381,7410,21974,294,1102,724,41683
いにしえ,6834,5116,1689,13168,183,9502,8766,18187,16183,13637,1010,2058,2314,573,1367,13484,8843,8281,16251,2019,13521,16189,22927,-1,-1,11550,22586,23190,1330,16713,8567,3569,359,1770,7096,34059
せりふ,6862,3322,7083,7022,8498,5849,4886,2936,23261,19396,-1,2055,10493,2492,1495,3054,8521,7974,10139,1749,9028,8264,1182,-1,2487,15419,12905,5484,1607,23886,3440,23635,998,4911,2353,22623
たかい,6873,218,452,14400,11089,322,119,595,14118,18035,205,463,11567,576,628,182,24531,22993,9398,24165,12889,14379,927,14364,408,651,4550,4523,180,14636,428,24178,409,14643,242,24145
はなし,6877,120,22985,18186,29,271,126,112,16121,6323,2599,93,5494,159,144,70,22635,21217,10133,12071,11498,11789,323,23585,104,11563,10429,5894,56,16641,175,18781,66,14328,14125,20781
あめ,6878,749,22728,8098,408,1413,956,1446,7431,8233,4155,1312,699,1270,663,458,13979,13108,7053,802,1515,1592,1910,7442,813,8215,1901,3111,1840,7732,3841,899,959,17182,15279,16933
すし,6879,1086,11502,6039,16701,9816,4572,3268,12820,13067,-1,6131,18303,7577,5433,8236,18202,17063,9894,10712,13356,14126,10446,20005,8771,12647,10289,6313,12988,13286,-1,23701,7924,7325,1350,5672
しみこむ,6904,6059,-1,16965,-1,14842,12583,19791,17697,14851,2766,15240,17045,11564,17494,9798,24849,23286,16806,10557,-1,-1,5648,-1,24104,15230,11007,11853,6521,18258,-1,12819,4058,-1,18693,33358
さしだす,6916,20704,-1,6891,-1,5462,10229,6952,6515,5485,742,5619,11232,4516,8230,1443,4516,4222,7917,1481,-1,-1,1708,-1,2169,5621,6118,6761,1154,6775,-1,22526,970,16230,13719,161363
こうか,6918,1844,820,15131,1613,930,201,3239,12684,1292,-1,1332,1891,1841,1891,1408,1841,1710,1827,20422,1542,1709,844,2884,2457,1889,3168,9402,411,13164,395,1176,1176,921,14646,14464
けい,6919,467,5924,7121,5780,975,9728,2191,2854,6655,781,1356,17254,1874,1979,1980,1874,1741,7900,16250,1890,1977,2161,3966,2395,9972,143,506,728,3007,1223,1259,1500,3944,3836,10030
ゆり,6928,20704,13712,4728,4226,17535,12378,3371,3365,19475,-1,7481,9982,9082,5129,9974,15437,14473,4941,3212,22977,18971,9456,8899,7998,21824,4522,7617,9427,3532,-1,13163,8957,4967,19433,15021
おに,6930,2319,3463,772,1289,6958,6484,2003,1398,2186,1078,2251,1228,873,1749,1754,873,809,20363,740,1374,1587,2590,9316,1453,11372,1236,1383,1490,1324,3625,22574,1723,1482,2242,31170
はえる,6940,1844,14579,4586,-1,4975,3225,6343,4346,3996,1182,4097,12416,3014,3621,2139,3014,2811,3493,3815,-1,-1,1561,-1,3073,4074,12172,9154,1478,4546,5520,2749,2836,6372,2270,53247
かお,6945,358,1893,20589,64,296,456,247,20775,10743,-1,230,13195,281,249,30,281,260,236,7489,333,360,19,8083,39,19992,7830,7543,48,21360,673,80,45,19824,12957,18300
はちみつ,6962,2041,21213,21123,21126,16593,8684,11117,11157,9149,-1,9384,21154,9405,11502,12885,9405,8817,18196,14560,7971,8640,14788,22436,20396,20291,-1,21693,3874,11200,-1,14409,4961,23579,13564,9775
とうぜん,6973,2422,5134,854,610,1566,803,1066,638,21414,352,769,627,1026,1374,404,1026,951,1324,517,892,993,586,3641,717,870,5013,4949,555,609,2342,538,633,5506,725,68294
ぜん,6976,2688,11358,7492,133,1649,1280,2245,4863,12460,598,1206,10079,884,1758,2038,24965,23396,13008,5883,909,1001,2574,13186,2165,11716,266,1030,1526,5072,5981,1565,1842,8276,16116,16287
くすり,6984,1027,1736,1340,1317,2032,24002,1170,622,23143,3971,23762,16236,1544,1960,10366,1544,1432,1895,22870,593,642,760,19615,1549,2165,6245,9499,8390,650,683,10557,6035,1905,2019,42709
ののしる,6993,-1,-1,22544,-1,17971,20115,15002,15150,14631,2195,15017,9461,19003,10708,9339,19003,24283,10298,8181,-1,-1,15274,-1,4368,19460,2359,2463,6752,15665,8268,23837,6008,20324,15897,51338
えらぶ,7001,537,4569,21042,-1,775,226,645,417,415,457,432,5809,678,793,612,678,628,763,679,-1,-1,830,-1,858,629,11159,7159,535,441,1130,16534,507,874,459,26902
くき,7015,4252,5256,22637,4648,9428,12528,19582,15200,16147,12781,16572,11024,16062,24512,6468,16062,15052,23562,14224,17391,17709,10881,11112,10463,-1,599,658,9440,15354,-1,11213,10205,8485,12659,48884
りゅう,7019,20704,6807,13023,3196,7768,7128,4795,3147,4884,1081,4019,19200,1628,2415,4422,1987,1844,5404,4984,9204,24587,13821,2898,1662,13062,289,1460,216,3300,8988,1255,2184,5702,2119,13066
すみやか,7023,20704,11588,24981,-1,7830,4105,7576,10441,8799,2682,9024,15503,5588,10779,7130,24695,23141,10364,8694,9778,8952,8916,-1,9397,5143,19112,14221,6648,10862,849,23466,5847,16211,9530,39735
まん,7028,223,16911,324,929,222,2447,319,250,22205,-1,19316,323,12840,18159,294,22171,20787,24504,1558,8047,8772,1282,11616,761,22370,96,151,671,247,5701,439,1437,150,204,13090
そうじ,7031,1094,11844,1738,1864,4720,1818,1890,1601,10972,-1,1334,2679,2612,1118,1680,2612,24416,1077,1461,1553,1643,401,24392,3238,6960,8486,8117,2129,1678,-1,1996,1022,9502,1435,28592
なりたつ,7035,6453,8524,9686,-1,4728,4095,7951,11081,9500,2089,9745,7241,8622,8829,5864,8622,8068,8488,7249,-1,-1,9021,-1,6233,8600,5354,4837,5538,11495,-1,5452,5216,7777,4563,95689
あきる,7047,1433,-1,7905,-1,7589,3281,1109,3850,22956,1617,3290,7802,3872,2811,3690,22527,21120,22633,10158,-1,-1,1399,-1,1738,3144,1096,1869,3497,4041,3855,4527,2086,4829,12467,58072
りっぱ,7050,1998,12736,15973,329,3020,3393,1267,21916,18826,528,1265,4027,1489,2016,705,1489,1379,1947,1998,1684,1734,686,-1,1101,1327,22727,3488,1602,22514,2161,11551,1460,13230,22522,25456
いかす,7053,3170,22654,15539,-1,2365,22627,2950,2573,22955,8292,5315,4916,10884,16699,3199,13962,13092,4501,20929,-1,-1,6069,-1,4293,9803,23291,19301,2153,2710,4996,4529,9238,4912,15283,13349
おぼれる,7058,6453,-1,15540,-1,16437,13066,22484,19190,16792,2617,4694,19605,7142,4790,6312,21973,20601,20450,20410,-1,-1,7018,-1,21403,5381,8514,8659,6305,19755,-1,5648,2560,15788,12827,40955
かおり,7079,1822,17270,12676,-1,2573,1538,-1,12747,21601,-1,1843,9562,1510,3472,2015,1510,1399,6487,1545,4051,4076,625,5233,-1,19470,17007,12776,1606,13206,-1,12997,1045,7657,24111,16441
ひとみ,7081,20704,15341,4213,1696,4512,7785,1395,9736,24169,-1,4649,10571,2206,961,1349,23904,22411,12408,543,4784,6539,2173,5398,1113,3534,16010,12826,526,10129,5308,17493,398,6564,20747,42839
すそ,7084,13446,19520,22799,1131,8970,12933,19787,19244,16611,-1,17050,15303,24054,10635,1584,24054,22548,15477,22652,-1,-1,5087,-1,3022,21573,5096,5000,3815,19804,-1,2694,2650,16648,-1,20006
みち,7090,672,8786,7909,139,767,886,732,6179,10178,2543,530,8926,539,811,166,539,496,6736,7028,426,436,1614,22044,332,21292,870,1454,481,6432,1334,17524,582,5254,865,28366
すえる,7094,16266,-1,13989,-1,8059,9177,14419,17614,14806,1088,15194,5678,15056,12392,3009,15056,14118,11920,23125,-1,-1,13550,-1,3166,19097,7333,5620,5907,18163,-1,13912,6001,9781,11531,47500
ひじ,7115,3837,14787,20075,4614,10753,10475,11981,9913,11227,12930,11519,14451,13805,7365,1903,13805,12944,22694,22672,23717,20151,2789,-1,3371,16363,2757,3664,4346,10303,8676,4811,4040,24086,20744,19580
さき,7137,351,9988,8846,62,557,427,734,4574,8174,3417,255,1559,271,301,136,15201,14250,4298,6977,348,373,60,10085,658,9075,671,1217,157,4779,373,5399,169,7681,19182,10347
さわぐ,7146,3322,-1,14566,-1,6783,5231,1106,23812,1832,1085,1885,4860,1977,2089,2528,19534,18308,9098,2619,-1,-1,4797,-1,1081,2230,7100,8465,1930,24464,-1,23937,1568,18741,4441,135383
なんかい,7148,13446,19839,22570,6950,4270,2205,4496,20326,16987,-1,17439,17756,19009,11174,12384,19009,17811,10745,18338,18138,16824,900,9924,11121,5032,16251,18593,15901,20896,-1,17559,10946,22870,23636,22071
ていねい,7160,2090,14728,5038,1468,4521,970,4095,5814,5013,954,5138,6558,5866,4644,1628,5866,5478,4476,2307,6585,7356,16740,-1,2610,5260,21976,17684,1745,6073,3126,12296,1632,13567,2088,22141
ぐち,7177,3966,14826,23575,2834,12844,6955,5376,8596,16549,-1,11866,14010,14404,7935,2899,14404,13507,10177,2878,8860,10951,8376,-1,5826,12754,1078,2651,4356,8954,6920,6334,3888,6156,7871,35019
じじ,7196,474,24590,15424,1568,4397,4718,10668,22489,6290,9591,891,22783,472,862,17960,16456,15414,15448,13286,4490,4380,4510,-1,17409,19497,4646,8344,24988,23111,-1,2750,24210,19066,9160,32422
とおす,7199,1302,12973,19306,-1,1344,997,2505,1953,1325,536,1365,7081,1712,2831,729,17367,16275,18180,2008,-1,-1,4038,-1,2213,1798,11481,10317,947,2051,1441,13973,1090,5540,19259,22957
やける,7203,1528,-1,7844,-1,8250,8833,3937,16622,3455,1300,3547,17696,3999,3537,2531,20987,19665,16604,17980,-1,-1,3130,-1,3053,4518,12929,12675,3366,17155,3990,4215,2678,20041,7003,25631
ねがう,7206,331,14685,8815,-1,839,193,960,1419,13949,388,228,8305,335,248,374,21685,20336,18027,20084,-1,-1,3080,-1,1177,1590,12529,15995,304,1486,9590,10679,215,7190,3668,5691
かなしい,7209,1240,21795,21249,-1,3579,2641,1581,1273,1233,651,1272,12494,1985,1373,1330,1985,1842,1323,21757,-1,-1,11413,-1,1800,1600,7637,7391,1623,1347,2280,19354,843,9942,2237,37458
つるす,7210,11455,-1,19392,-1,14568,15201,14358,12705,11009,2656,11292,16809,19302,13763,10297,19302,18089,13223,14376,-1,-1,12120,-1,9634,17389,4783,4908,7873,13167,9670,13575,9235,23705,20101,40846
ゆか,7213,2688,19074,4493,442,2383,3175,2450,11846,18311,11065,1993,628,4006,2955,411,23812,22323,2851,15383,1733,1901,842,6955,621,16138,10878,14651,996,12314,-1,663,909,14979,2675,22762
ちり,7215,11455,829,14663,4009,9324,11825,11930,12417,18005,10564,18489,14340,17104,14371,8259,14478,13577,13797,20433,12326,12697,-1,30,5178,15980,1789,2450,8432,12861,-1,10488,24822,21369,15846,24403
おおげさ,7221,7460,-1,3845,3591,9610,15596,3579,2927,2701,1333,2780,23256,5469,3271,2556,5469,5108,22459,22172,4849,4872,23545,-1,5638,3382,15029,16225,3531,3089,-1,5534,1964,-1,3831,49441
おき,7227,8967,5712,12287,2346,8579,15341,2693,9164,8762,-1,9332,10235,11408,10440,3651,11265,10568,12414,16030,5043,5670,23882,23789,1358,10385,1377,3324,13258,9541,-1,11301,13344,13737,13466,12923
こな,7247,1179,6367,6241,1817,4827,6641,5112,5400,15435,14356,2800,4445,5268,3546,2463,22664,21244,3421,7157,3894,4787,5429,-1,4215,15849,1522,1574,3101,4388,4778,4771,3524,8138,4621,18307
けた,7260,4114,3715,20261,8685,10687,5312,7980,10150,9612,-1,9859,13221,9313,10881,2087,9313,8727,19266,12756,8222,8725,11994,-1,7165,2959,2893,8762,4801,10551,-1,19911,5776,4381,24182,19226
さかな,7261,770,2566,14980,969,2190,2253,1110,13560,12571,2582,1082,23129,1406,1568,1085,1406,1303,16479,2081,1996,1981,3582,4597,1625,16893,9781,8127,1294,14026,491,1849,2130,24736,24222,15199
くるしい,7278,2319,15068,1531,-1,3858,2954,1804,2014,1991,769,2048,17667,1736,1834,1243,20176,18910,1773,11013,-1,-1,4551,-1,1555,1651,15965,16907,2055,2118,1215,1235,774,13717,22118,36535
あたらしい,7287,491,723,11070,-1,481,314,512,20773,17296,313,435,12967,828,669,365,828,766,5980,1195,-1,-1,17054,6315,584,520,24917,16852,720,21358,537,22967,732,1010,464,18254
できごと,7290,11455,21490,4582,1430,3188,2027,4493,2814,2589,-1,2668,2133,4335,4436,1342,4335,4048,22903,2455,1927,2096,2689,10359,2009,4169,3401,2882,1954,2960,5311,16384,1645,3766,2519,41507
あるく,7307,338,9566,892,-1,746,629,850,742,684,153,711,8418,917,754,167,917,853,20006,341,-1,-1,926,-1,160,890,9662,8428,245,773,2081,12623,217,3284,24010,24319
ひとくち,7342,10047,-1,15435,1952,8727,6120,2886,13466,9118,-1,9353,10313,11354,5842,3637,11355,10651,5631,23900,9478,8891,19201,-1,4940,9338,24273,23632,2829,13595,-1,4411,2333,-1,11782,39166
いってん,7343,-1,10360,6742,1766,6092,12230,4647,20214,14140,-1,14516,20402,14741,20319,14312,14741,23448,19533,15832,-1,-1,6629,-1,3616,20033,21899,20683,14297,21020,-1,19048,12138,13620,19077,19343
なりゆき,7350,8120,-1,13986,5733,14779,15290,12342,11693,9760,-1,10013,11337,12072,10802,4553,12072,11323,10387,8556,8597,8827,17523,-1,12259,9514,8154,8938,6655,12134,-1,22934,5337,-1,23292,91210
なにごと,7355,5383,21425,3824,690,5263,4148,4281,1897,1553,-1,1599,2216,2703,3384,1133,2703,2514,3262,3923,2514,2766,3757,-1,3287,3310,7524,5195,1753,1953,4821,11786,1482,17304,16312,65656
ふか,7357,10047,7707,22013,3310,9753,3557,24408,16320,17087,-1,12233,20476,10589,11544,8052,10589,9931,11099,12832,14457,14197,7780,-1,19560,16129,2935,4088,6998,16856,2573,15898,7232,19994,4917,20038
かけつける,7365,20704,-1,4466,-1,7475,14150,5539,6418,5627,1047,5769,8764,4654,6786,2147,4654,4351,6528,5298,-1,-1,11474,-1,2882,4658,21306,23799,3134,6681,-1,20509,3550,9395,10786,58151
こえ,7366,488,23986,186,86,337,390,208,217,6784,2525,410,96,501,260,43,17359,16268,5470,107,20774,21913,23,652,65,14463,349,261,67,139,409,92,64,218,371,12926
まかす,7369,4252,-1,23602,-1,13068,8191,3132,4917,4609,2353,4727,11868,3809,5517,7970,3809,3555,5319,5696,-1,-1,6249,-1,11282,3499,15095,19515,3623,5132,3515,7219,3993,7809,8229,30757
ぎん,7376,4880,20357,1124,1314,7750,6679,4485,6861,13625,3653,3585,17125,1309,4179,1545,1309,1219,9500,2921,3845,4229,2416,2339,1767,5482,710,3243,1605,7164,-1,1946,4672,11185,4949,44057
とら,7382,4252,5104,17017,2215,9061,9121,6100,5056,8459,-1,3187,19182,2310,1330,3396,2310,2144,1284,24173,8273,8425,-1,15915,3139,14545,3451,4168,2308,5277,-1,20056,5858,8543,19265,19805
おおきな,7392,995,451,722,-1,369,290,840,18027,15429,188,631,22492,997,1268,180,997,924,1223,562,577,620,13722,-1,240,808,465,408,261,18581,443,297,394,692,460,29847
やぶる,7394,8120,8995,10872,-1,5456,6440,3513,13855,1777,927,1830,9043,1584,3541,1531,1584,1472,3416,17848,-1,-1,2145,-1,2281,2355,3469,4175,2113,14328,2796,2381,1814,16643,3487,51870
きえる,7422,1406,15021,24087,-1,1468,1768,818,422,24268,281,444,23231,390,799,323,390,361,769,24147,-1,-1,661,-1,462,528,8593,12121,466,446,1689,484,341,3314,1301,39027
ひふ,7424,3599,4619,8242,1725,4940,2185,7875,5530,21505,-1,4279,2968,6744,1218,2117,21812,20454,1174,5607,3085,3243,2750,14619,3232,23778,1700,1436,3844,5710,9202,3418,3897,4921,5315,50072
ふるまい,7433,13446,10187,13813,2426,12591,7960,-1,12909,9803,-1,10056,16744,16212,12921,6436,16212,15188,12425,7294,7597,8044,9923,-1,24017,10478,5574,7478,4160,13462,-1,19739,4063,12559,12310,59098
みず,7445,387,13662,543,129,571,445,24269,414,7585,2014,429,321,565,561,195,565,522,10182,472,485,510,828,768,8876,19701,131,132,281,410,702,24964,463,472,400,18405
かこむ,7446,5687,12887,4036,-1,3359,2491,4799,3243,2994,829,3082,6614,3198,4434,1332,3198,2983,4276,2578,-1,-1,3416,-1,1897,2835,24111,14987,1214,3415,1908,18002,1779,4349,3231,29209
じょうぶ,7462,4442,15926,9399,1896,10469,6717,8972,9386,7834,1911,8027,6849,8293,7385,4062,14596,13690,7108,15924,11768,12220,6464,-1,6281,8548,13742,15991,4712,6888,2383,6934,5624,15627,22201,56708
みらい,7470,2751,15778,569,1801,3345,1205,882,718,7491,-1,770,2093,612,823,1455,612,568,793,1084,744,847,3509,21572,2209,18076,4567,3256,1321,727,1385,1185,945,1595,639,9828
とじる,7489,2883,16462,24631,-1,3032,3273,4080,2046,1973,555,2029,7396,2927,2840,764,2927,2728,2742,21996,-1,-1,413,-1,1515,3891,2706,3773,1187,2146,3192,17829,644,6828,19262,28369
あかつき,7505,10047,8483,2324,2155,21184,13678,3878,6859,9077,-1,9312,22635,1558,11014,4677,24546,23004,10591,4357,14999,14243,15117,18529,6688,19509,20156,18411,8189,7142,7806,4373,9719,23771,12653,36231
あか,7539,910,17836,10098,160,3487,2923,-1,8071,10356,5565,1570,20753,2249,3221,609,2249,2086,3108,13871,977,1047,2169,949,12128,18491,1213,2820,1632,8378,9066,1579,2395,10565,5025,22132
へた,7556,1346,17604,23601,1482,6824,4386,1814,2481,2456,12076,2531,9619,2432,2835,1430,2432,2261,11064,2012,3685,3706,2411,-1,2924,2269,7710,5898,1272,2546,-1,13952,1448,12551,22427,21674
すな,7566,4442,5447,2757,1519,5972,7409,2578,3177,11957,4926,3641,2145,1247,5348,1703,1247,24253,22886,3648,6114,4713,5084,12429,1945,11319,1351,1658,2210,3313,768,2561,1751,3820,1656,23014
そと,7571,491,798,500,58,878,905,496,384,10242,1305,433,271,571,734,187,571,528,22777,446,240,275,417,12122,230,517,391,348,280,384,468,12829,330,693,597,27846
くらべる,7573,1467,6042,2263,-1,803,666,2653,2445,2351,718,2421,3059,2182,2148,1714,2182,2024,2077,22644,-1,-1,13871,-1,1596,1770,3241,3718,820,2575,3234,9825,1120,19715,685,25705
のこす,7576,1179,4893,22011,-1,1046,918,865,855,826,375,857,5900,849,1320,444,849,785,1274,22003,-1,-1,1012,-1,669,899,19149,12022,637,901,636,17042,606,945,1053,46901
さいわい,7582,11455,16255,4830,-1,8231,1412,5411,4169,5768,1253,5915,6620,6606,7788,1667,6606,6180,7493,17594,4194,4188,3391,23778,2137,4682,15342,14849,2197,4362,3862,14757,2946,19894,4267,80263
つま,7583,5687,757,17162,554,1083,919,646,15355,447,-1,465,18477,3135,2889,4420,3135,2925,2789,14695,2140,2269,1373,2145,461,21119,2255,3546,1652,15900,1123,734,3357,15057,15385,18271
かたまる,7595,1551,-1,20824,-1,7810,5741,6923,6330,5475,1594,5609,5481,5784,6339,3500,5784,5402,6106,21335,-1,-1,8170,-1,2821,5600,7035,6124,1598,6600,7738,22673,2069,19067,24118,27619
いっぽう,7609,4442,23044,1774,344,1284,854,2605,1868,2516,956,2593,9360,1961,2948,11240,1961,1821,2844,2014,2178,2284,4340,8668,963,2990,973,848,1273,1959,2820,12677,1484,527,738,37058
ゆび,7639,1382,4742,1917,263,1901,2617,2253,1300,20293,6833,1320,553,1572,1699,353,1572,1460,1641,283,1217,1383,67,-1,668,2151,1222,1339,742,1184,3103,411,194,3722,1832,29811
なつ,7657,583,14083,19309,350,1431,725,1015,4748,7701,-1,1566,4050,553,401,477,2270,2106,381,9324,19590,21632,2345,21369,723,12660,2420,5935,2897,4952,8947,2813,935,9325,1084,5442
ぞく,7677,7460,10588,2720,5124,6425,10111,5407,1901,12338,2291,16292,2119,1323,24323,5566,1323,1231,12159,8330,3415,3333,4590,20357,2625,24378,1537,1903,14858,1870,4518,2242,9428,703,6794,32913
じん,7678,7460,6890,6529,2783,6873,4952,6385,3738,8499,5518,3574,13830,2134,3544,2617,5841,5455,3065,9996,9567,11520,22378,12227,2938,15941,227,782,680,3914,4976,23527,1643,4494,12523,12239
くずす,7680,5116,-1,4392,-1,7075,3271,5456,6005,5457,1540,5591,12192,3102,4167,3235,3102,2893,4017,2069,-1,-1,3732,-1,3764,4131,8048,8876,1667,6255,-1,23995,1660,8529,5811,40523
かかわり,7686,6881,20132,22823,-1,5312,4679,-1,10687,8988,-1,9220,10234,10612,12565,4832,10612,9954,12085,7444,7656,8383,13033,-1,-1,8657,6974,8045,5692,11100,-1,16645,5987,8433,16042,19585
らち,7697,16266,7451,9489,4458,14006,7241,5226,16962,15943,-1,5829,22815,11553,16179,4696,9617,9017,15542,17478,5119,5860,7818,-1,11975,13471,9582,10816,8493,17534,4211,9258,8527,7112,14779,7636
せつ,7715,3837,15840,22833,534,3564,3458,7349,17289,11536,878,5299,2096,12903,6405,1771,12903,12098,14067,8049,5106,5001,8995,12662,2143,21845,1658,3162,6030,17834,3610,2445,4863,21010,2110,30555
おどる,7719,2636,9249,10255,-1,4187,3475,1889,9814,19724,847,1202,8241,3520,3021,2864,3520,3285,2914,20583,-1,-1,2526,14985,1630,23647,2660,5385,2401,10205,4664,2747,1569,16379,22032,25516
たな,7740,2688,14013,5985,1550,7477,5020,1407,4579,3868,-1,3969,2559,11508,3935,18531,11508,10795,3793,3964,4615,4812,7045,-1,1830,8909,1554,2481,3139,4628,-1,2812,2404,11640,2467,21680
そうなん,7753,20704,10860,12919,10835,18796,15526,820,16110,10876,-1,11155,9353,10074,6753,8093,10074,9446,6497,15730,10702,11696,22352,-1,3159,12190,15294,16021,10408,16671,-1,12681,10817,10423,15812,15597
しかけ,7761,10047,5558,4145,1981,10481,7475,-1,7044,24978,-1,6547,5857,3850,6122,-1,3850,3594,5900,6669,9959,9753,9838,-1,22224,4595,6106,5982,4357,7331,4249,6034,4655,10050,3117,43385
まつる,7764,13446,9273,21454,-1,7666,13787,3004,24735,21588,2033,22165,12489,18471,11559,17997,24711,23157,22808,17114,-1,-1,19586,-1,11196,16502,1459,2139,9713,-1,-1,21431,9916,4944,5250,47068
はめ,7767,7460,22038,7493,5125,11459,6597,17406,10361,11214,-1,6119,11516,10164,6694,4711,10164,9528,6440,18218,3753,4216,12278,-1,12339,12448,13753,10927,3595,10767,-1,14534,3385,24207,20729,21300
のぞみ,7775,20704,18811,9393,-1,9483,7199,6395,12332,1149,-1,1184,20738,2241,4283,1704,2241,2079,4129,8666,22673,927,1337,4340,18554,23574,21994,5855,3116,12763,3710,23936,1875,10734,9814,10983
りつ,7785,1567,4264,6391,3203,884,1432,4977,15248,2372,-1,2445,4471,3738,4421,4413,3738,3487,7131,11219,4030,4011,4851,24234,6462,24516,780,2262,2374,15770,584,3323,3618,4344,1750,52098
ゆず,7788,3837,20376,6534,24317,14710,11562,6715,16373,16551,-1,15116,20754,14337,20004,6965,-1,24395,19227,1541,23520,17243,17369,18041,18612,8252,17839,22088,17353,17084,-1,16309,9781,9911,14776,12110
いきおい,7791,1873,6267,2731,-1,3231,3211,3510,3427,2862,3903,2947,15217,2781,2841,1032,2781,2589,2743,1115,6718,6372,12122,-1,1882,2514,21896,18478,639,3598,8407,23929,607,7620,2852,50475
おもい,7793,1726,2216,3923,-1,891,522,1193,3325,19006,8225,966,5667,811,926,817,811,749,12815,11167,1462,1599,972,-1,774,935,1111,1849,596,3485,1758,16071,353,7089,6274,9140
