word,YOUTUBE_FREQ_V3_rank,CEJC_rank,ADNO,ANIME_JDRAMA,AOZORA_BUNKO,BCCWJ,CC100,CHRISKEMPSON,DAVE_DOEBRICK,DD2_MIGAKU_NETFLIX,DD2_MIGAKU_NOVELS,DD2_MORPHMAN_NETFLIX,DD2_MORPHMAN_NOVELS,DD2_MORPHMAN_SHONEN,DD2_MORPHMAN_SOL,DD2_YOMICHAN_NOVELS,DD2_YOMICHAN_SHONEN,DD2_YOMICHAN_SHONEN_STARS,DD2_YOMICHAN_SOL,DD2_YOMICHAN_VN,HERMITDAVE_2016,HERMITDAVE_2018,H_FREQ,ILYASEMENOV,INNOCENT_RANKED,JITEN_ANIME,JPDB,KOKUGOJITEN,MONODICTS,NAROU,NETFLIX,NIER,NOVELS,VN_FREQ,WIKIPEDIA_V2,YOUTUBE_FREQ
モノクロ,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,3,1,1,3,1,1,1,1,1,1,2,2,3
落語,2,3,4,2,3,2,3,2,2,3,1,3,3,1,2,2,1,1,2,1,1,1,2,3,3,1,1,3,4,1,2,1,2,2,4,3
配偶者,2,1,1,1,2,3,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,2,1,1,1,1,2
恵比寿,2,1,2,1,1,1,2,2,1,1,1,1,1,1,1,2,3,3,2,1,1,1,1,2,2,1,2,3,3,1,1,1,1,1,2,2
おむつ,2,1,1,2,1,1,2,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,1,1,1,1
リコール,2,1,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,3
即時,2,1,2,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,1,1,2,1,2,2,2,2,1,2,2,2,1
往々,2,2,1,3,1,2,2,1,2,2,3,2,2,2,2,2,2,3,2,2,1,1,3,1,1,3,4,1,1,2,2,1,2,2,1,2
植木,2,3,2,2,3,2,2,2,2,2,1,2,2,2,3,3,2,2,3,1,2,2,1,1,2,1,1,2,2,2,2,1,2,2,2,1
ダイビング,2,2,2,1,1,2,3,1,2,2,1,1,1,1,1,2,1,1,3,1,3,2,1,2,1,1,2,1,2,2,2,1,1,2,2,2
浦添,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1
すかっ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1
鍵盤,2,2,2,1,2,1,2,1,1,1,1,1,2,1,2,2,1,1,2,2,1,1,2,1,2,1,1,2,2,1,1,1,2,2,2,2
荷台,2,1,2,2,1,1,2,2,2,3,1,2,2,2,2,3,2,2,2,2,2,2,1,1,2,2,1,1,1,3,2,1,3,2,2,1
司会者,2,1,1,3,2,1,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,1,1,1,1,3,1,1,1,1,2
寒,2,3,2,2,5,3,2,1,2,2,3,2,2,2,3,1,2,2,3,3,4,4,2,3,1,3,4,4,4,2,2,1,2,2,2,2
巨,2,1,2,1,3,1,1,2,1,1,1,1,1,2,2,3,2,2,2,1,4,4,3,1,3,2,1,1,1,3,1,1,2,2,1,1
ナンボ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ほほほ,2,3,1,1,1,1,1,1,1,2,1,2,1,3,2,1,2,2,2,1,1,1,1,1,1,3,4,1,1,1,1,1,1,1,1,1
スピードアップ,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,3,1,1,1,3,1,1,1,1,1,1,2,1,1
返納,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
大損,2,1,1,2,2,1,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1
置き去り,2,2,2,2,1,2,2,3,3,3,1,3,2,3,2,3,3,3,2,3,4,4,2,1,2,3,2,1,1,3,3,1,3,3,1,2
途絶える,2,2,1,2,1,2,2,2,2,3,4,3,2,3,2,3,3,3,2,3,1,1,3,1,3,3,2,2,2,3,2,4,3,3,2,2
刻み,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,2,1,2,1,1,1,1,2,2,2,1,1,1,2,1,1
出だし,2,1,1,2,1,1,1,1,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,2,1,2,2,1,2,1,1,1,1,2
多面的,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
独裁者,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2
特大,2,2,1,2,1,1,2,1,2,2,1,2,2,3,2,2,3,3,2,2,2,2,3,1,1,2,1,1,1,3,2,1,2,2,2,1
菜食,2,2,1,1,1,1,2,1,2,2,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
カップ麺,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,2
轢く,2,1,1,4,1,1,3,3,4,4,3,1,2,1,2,1,4,4,4,2,1,1,2,1,4,3,4,5,5,1,4,1,2,3,3,2
ドイツ語,2,1,1,1,1,2,3,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,5,2,1,1,2,3,1,2,1,1,1,1,2
狂言,2,2,2,2,3,2,2,2,1,1,1,1,2,1,1,3,1,1,1,2,2,2,1,2,2,1,1,5,5,1,1,1,2,2,2,1
処女,2,1,3,2,4,2,2,3,3,3,1,3,3,2,3,4,2,2,3,4,3,3,5,1,3,2,1,3,3,2,3,1,4,4,3,1
蝋,2,2,2,4,3,2,2,1,4,2,1,3,3,2,2,3,2,2,4,3,3,3,2,1,2,4,1,4,3,3,4,1,2,2,2,3
満腹,2,2,1,2,2,1,3,1,2,2,1,2,2,4,2,2,2,2,2,2,2,2,3,1,2,2,2,1,2,3,2,1,2,3,1,2
食べ応え,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1
福山,2,1,3,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,2,2,1,1,1,2,1,4,3
吉野家,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
奇襲,2,1,3,3,2,1,1,2,3,3,1,3,2,3,2,3,3,3,2,3,3,3,2,1,2,3,1,1,1,4,3,3,3,3,2,1
ピッピ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
ゴーヤ,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,3,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1
発芽,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,1,1,1,2,2,1
ソニック,2,1,2,2,1,1,2,1,2,2,1,1,1,1,1,1,2,2,1,1,1,1,1,4,1,1,2,1,1,2,2,1,1,1,3,2
廃,2,1,3,2,1,1,2,1,2,2,4,2,3,2,2,3,2,2,2,3,2,1,2,1,1,1,1,3,3,2,2,5,2,3,4,2
ボウリング場,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
ロース,2,2,1,1,1,1,2,1,1,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,1,1
てめぇ,2,1,1,4,1,1,1,1,1,2,1,1,1,1,1,1,4,4,3,4,2,3,1,1,1,3,1,1,1,1,1,1,2,1,1,1
ヤラセ,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
シュリンプ,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
初期化,2,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,3
櫛,2,2,2,3,4,2,2,3,2,2,1,3,3,2,4,4,2,2,4,2,1,1,2,1,3,2,3,4,4,3,2,1,2,3,2,2
ファクター,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,2,2
とぅー,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
雨水,2,1,2,1,2,2,2,1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,2,2,2,1,1,1,2,1,1
もも肉,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
パトロール,2,2,2,3,1,2,2,2,3,3,1,1,3,1,1,3,3,3,2,2,3,3,2,2,2,2,3,1,1,2,3,1,2,2,2,2
板チョコ,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2
原告,2,1,2,2,1,2,3,2,2,3,1,3,1,1,1,2,1,1,1,1,3,2,1,2,1,1,1,2,2,1,2,1,1,1,2,2
ルイヴィトン,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
コッテリ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1
ぴったし,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2
著名,2,2,4,1,3,2,3,1,2,2,4,2,2,1,1,2,1,1,1,1,2,2,1,1,2,1,1,3,3,2,2,1,2,2,4,2
ボアズ,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
張り上げる,2,2,1,1,1,2,1,1,1,1,4,1,2,1,1,3,1,1,1,3,1,1,2,1,2,1,2,1,1,3,1,1,3,3,1,3
さや,2,2,2,2,4,2,1,3,2,2,3,2,2,3,5,3,3,3,1,4,2,2,2,2,3,2,3,3,3,4,2,1,3,3,2,1
オートミール,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1
反抗期,2,1,1,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,3,1,1,2,1,1,1,1,2,1,1,1,1,1
後続,2,1,3,2,2,1,2,1,2,2,1,2,2,2,1,2,2,2,1,2,2,1,1,1,2,2,1,2,2,3,2,1,2,2,2,2
ツェルニー,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
樹形,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
まゆり,2,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
カジカ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1
カヤ,2,2,1,2,1,1,1,1,2,2,1,1,1,2,1,1,2,2,3,1,2,2,1,1,1,1,2,3,1,1,2,1,2,1,2,3
瑠,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
押さえ方,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
シシノビ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
義興,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
実体験,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2
押しつぶす,2,1,1,2,1,1,1,1,2,2,1,1,2,1,1,3,2,2,1,3,1,1,4,1,2,2,2,2,2,1,2,3,2,1,1,2
ラスボス,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,2,4,1,1,3,1,1,1,2,1,2
夕暮れ,2,2,1,2,1,2,2,2,2,2,1,2,3,2,2,3,2,2,2,3,2,2,3,1,3,2,1,2,2,3,2,1,3,3,2,1
真冬,2,2,1,2,2,1,2,2,2,2,1,2,2,2,5,3,2,2,5,2,1,1,2,1,2,2,1,1,1,2,2,1,2,2,1,2
無邪気,2,1,1,2,4,2,2,2,2,2,1,2,3,2,2,4,2,3,2,3,2,2,3,1,3,2,1,1,2,3,2,1,3,4,2,2
単色,2,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
カラメル,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1
失速,2,1,2,1,1,1,2,1,1,2,1,2,1,1,2,1,1,1,2,2,1,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2
何月,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
シャイ,2,2,2,2,1,1,2,2,2,3,3,1,1,1,1,2,2,2,3,2,3,2,1,1,1,3,3,1,1,2,2,3,2,2,2,1
白色,2,1,3,2,3,2,2,1,1,1,1,1,2,1,1,2,1,1,1,2,1,1,2,2,2,1,1,5,5,3,2,1,2,2,3,2
投げ出す,2,2,1,3,1,2,2,3,3,3,4,3,3,3,2,4,3,3,2,3,1,1,3,1,3,3,1,2,2,3,2,2,3,3,1,2
余白,2,2,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,2,1,1
七夕,2,2,2,2,2,1,3,2,1,2,1,1,1,1,3,2,1,1,3,2,1,1,1,1,1,2,1,2,2,1,1,1,2,2,2,2
ベイビー,2,1,2,3,1,1,1,2,4,4,1,1,1,1,1,1,3,3,2,1,4,4,1,4,1,2,3,1,1,1,4,1,1,1,1,2
ブルブル,2,1,1,2,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,4,1,1,2,1,1,1,1,2,3,2,1,1,1
なだらか,2,2,1,1,1,1,1,1,1,1,4,1,2,1,1,3,1,1,1,2,1,1,2,1,1,1,4,2,2,2,1,1,2,2,1,2
学期,2,4,2,2,2,2,3,2,2,3,3,3,3,3,4,3,3,3,4,3,3,3,2,1,2,3,2,1,1,2,2,1,3,4,4,2
無限大,2,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2
万引き,2,1,1,3,1,1,2,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,1,1,1,2,3,2,2,2,3
増幅,2,1,2,3,1,2,2,1,2,2,1,2,2,3,2,2,3,3,2,3,2,2,3,1,2,3,1,2,2,3,2,1,2,3,2,2
手取り,2,2,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,3,1,1,1,1,1,1,2,1,1,1,2,1,1
集合体,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1,2,2,1,2,1,1,1,1,2
張り切る,2,2,1,4,1,2,2,3,3,3,4,3,2,3,4,3,3,3,4,3,1,1,3,1,2,4,3,1,1,3,3,1,2,4,1,2
回想,2,1,3,4,3,2,2,4,2,2,1,2,3,2,2,3,2,2,3,3,1,1,3,1,3,2,1,2,2,2,2,1,2,2,3,2
カマ,2,1,1,2,1,1,1,1,3,3,1,1,2,1,1,1,2,2,2,3,2,2,1,1,1,1,1,3,1,1,3,1,2,1,2,1
スベる,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
合える,2,1,1,3,1,1,1,1,3,2,1,1,2,1,1,1,2,3,2,3,1,1,3,1,1,2,1,1,1,1,3,1,1,1,1,2
腕立て,2,2,1,1,1,1,2,1,2,2,1,2,1,2,3,1,2,2,3,1,2,2,1,1,1,1,1,1,1,2,2,1,1,2,1,1
加害者,2,1,1,2,2,2,3,3,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,1,1,2,1,1,1,1,2
近しい,2,2,1,1,1,1,2,1,1,2,3,2,1,2,3,2,2,2,3,2,1,1,2,1,1,2,1,1,1,3,1,1,2,3,1,2
紙袋,2,2,1,2,2,2,2,2,2,2,1,2,3,1,2,3,1,1,2,3,2,2,3,1,3,1,1,1,1,2,2,1,3,3,1,1
クリティカル,2,1,2,3,1,1,2,1,1,1,3,1,1,1,1,1,2,2,2,1,1,1,2,1,1,1,3,1,1,2,1,4,1,2,1,1
クッ,2,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,5,5,4,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,1,1
所有権,2,1,1,2,2,2,3,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1,3,3,1,2,4,1,1,1,2
死亡率,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1
漢方,2,2,2,1,1,2,3,1,1,2,1,2,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,3,4,1,1,1,2,1,2,1
キッカケ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
暗鬼,2,1,1,1,1,1,2,1,1,2,1,2,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1
心拍数,2,1,1,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,3,1,1,2,1,1,1,1,2,3,1,1,1,2
物語る,2,2,1,1,1,3,2,2,2,2,4,2,3,2,1,3,2,2,1,3,1,1,2,1,3,2,1,2,2,3,2,1,3,3,2,2
一列,2,1,1,1,4,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1
エチケット,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,2
コオロギ,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,2,1,1,1,1,2
なにしろ,2,3,1,2,1,3,2,3,3,3,5,3,4,3,3,4,2,2,2,3,2,2,2,1,4,2,4,1,1,4,3,1,4,4,1,1
見苦しい,2,2,1,3,1,1,2,2,2,2,3,2,2,3,2,2,3,3,2,3,1,1,3,1,2,3,1,2,2,3,2,3,2,3,1,3
伝授,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,1,3,3,2,2,1,2,2,2,1
すます,2,3,1,2,1,2,3,1,2,3,4,3,4,3,2,4,3,2,2,2,1,1,3,1,1,3,4,3,3,3,2,1,3,3,1,3
争,2,1,1,1,4,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,3,1,1,1,1
最重要,2,1,1,2,1,1,3,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2
加盟国,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,3,1,1,1,1,1,1,2
飛び交う,2,2,1,2,1,2,3,2,2,2,4,2,2,2,3,2,2,2,3,2,1,1,2,1,2,2,2,1,1,3,2,1,3,3,1,2
鋏,2,4,2,2,3,2,2,2,1,2,1,3,1,2,2,3,1,2,2,1,2,1,1,1,3,2,1,3,2,3,1,1,2,3,1,2
日本橋,2,1,3,2,1,2,2,2,1,1,1,1,3,1,1,3,1,1,1,1,1,1,1,2,2,1,1,2,3,1,1,1,2,1,3,2
壁面,2,2,2,1,2,2,2,1,1,1,1,1,2,2,1,3,2,2,1,2,1,1,1,1,2,1,1,3,3,3,1,1,2,3,2,2
金太郎,2,1,2,2,2,1,1,2,1,1,1,1,2,1,1,2,2,2,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1
スプレッド,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
縫える,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
住宅街,2,1,1,1,1,2,3,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2
外装,2,1,2,1,1,1,2,1,2,2,1,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,2,2,1,2,2,2,2
ちっとも,2,3,1,4,1,2,2,3,3,3,4,3,4,3,4,4,3,4,4,3,3,3,3,1,4,4,4,1,2,3,3,4,3,4,1,2
刷る,2,2,5,5,1,5,5,1,5,5,3,1,2,1,1,5,5,5,2,5,5,5,1,4,2,5,5,2,2,2,5,5,5,3,5,2
中央値,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
尺度,2,3,2,1,3,2,2,1,1,1,1,1,2,1,2,2,1,1,2,1,2,2,2,1,1,1,1,2,2,2,1,1,1,2,2,2
問合せ,2,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
納付,2,1,2,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,2
夕刻,2,2,2,1,3,2,2,1,1,1,1,1,3,1,1,3,1,2,1,2,1,1,1,1,3,1,1,1,1,2,1,1,3,2,1,1
引,2,1,2,1,5,1,1,2,1,2,1,1,1,1,1,1,1,1,3,1,4,4,3,1,3,3,1,1,1,1,1,3,3,1,2,1
仕留める,2,2,1,3,1,1,1,3,3,3,4,3,2,4,3,2,4,4,3,3,1,1,2,1,2,3,3,1,1,4,3,1,3,3,2,2
浮遊,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,3,2,2,3,1,2,2,1,3,3,3,2,3,3,3,2,2
まんじゅう,2,3,2,3,3,2,2,3,2,2,1,2,2,2,3,3,2,2,3,3,1,1,2,1,2,2,4,2,2,2,2,1,2,3,2,2
副大統領,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2
義偉,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ノミネート,2,1,4,1,1,1,3,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,2,1,1,1,3,1
オラァ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ヘルメス,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,3,1,1,1,1,1,1,1,1,3
ハァッ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1
芸術的,2,1,1,1,4,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1
ジョーズ,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,3
ハア,2,2,1,4,1,1,1,1,5,5,1,1,2,1,1,1,5,5,5,2,2,2,1,1,1,1,1,1,1,1,5,1,2,1,1,1
梯子,2,3,1,2,4,2,2,2,2,2,1,2,3,2,2,3,2,2,2,2,2,2,1,1,3,1,3,2,2,3,2,4,3,3,2,2
ふじ,2,2,3,3,5,2,2,3,3,2,1,2,4,3,4,3,3,3,3,3,2,2,1,2,3,2,2,4,4,2,3,1,3,2,3,2
家庭科,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3
石碑,2,3,3,2,3,1,2,1,1,1,1,1,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,2,2,3
尊,2,2,3,2,4,2,2,1,2,2,3,2,3,2,2,2,2,2,2,2,3,3,1,1,1,2,2,4,4,2,2,1,3,2,3,3
園芸,2,2,3,2,2,2,2,2,2,2,1,2,1,2,3,2,2,2,3,3,2,2,1,2,1,1,1,3,3,2,2,1,1,2,3,2
噓,2,1,1,4,1,1,1,1,4,4,1,1,4,1,1,1,4,4,4,4,4,4,1,1,1,5,5,4,4,1,4,1,4,1,2,3
旋回,2,1,3,2,2,2,2,2,2,2,1,2,3,2,1,3,2,2,1,3,3,3,2,1,3,2,2,2,2,3,2,3,3,3,3,3
クルミ,2,1,1,2,1,1,1,1,2,2,1,1,1,1,2,1,2,2,1,2,2,3,1,1,1,1,3,2,1,1,2,1,2,1,1,1
伝送,2,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,2,1,1,1,1,1,2,2
ヘッ,2,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,5,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
すぐれる,2,3,2,2,1,4,4,3,2,2,4,4,3,4,3,4,2,2,2,3,1,1,2,1,4,2,3,5,5,4,2,4,3,4,2,4
龍也,2,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,1,1
再開発,2,1,1,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
厚,2,1,3,2,5,1,2,1,2,1,3,1,2,1,1,1,1,1,1,1,3,3,3,1,1,2,1,3,2,1,2,1,1,1,3,2
シュシュ,2,2,1,2,1,1,1,1,2,2,1,1,1,1,1,1,2,2,2,1,2,2,1,1,1,2,3,1,1,1,2,1,1,2,1,1
