word,ANIME_JDRAMA_rank,CEJC_rank,ADNO,AOZORA_BUNKO,BCCWJ,CC100,CHRISKEMPSON,DAVE_DOEBRICK,DD2_MIGAKU_NETFLIX,DD2_MIGAKU_NOVELS,DD2_MORPHMAN_NETFLIX,DD2_MORPHMAN_NOVELS,DD2_MORPHMAN_SHONEN,DD2_MORPHMAN_SOL,DD2_YOMICHAN_NOVELS,DD2_YOMICHAN_SHONEN,DD2_YOMICHAN_SHONEN_STARS,DD2_YOMICHAN_SOL,DD2_YOMICHAN_VN,HERMITDAVE_2016,HERMITDAVE_2018,H_FREQ,ILYASEMENOV,INNOCENT_RANKED,JITEN_ANIME,JPDB,KOKUGOJITEN,MONODICTS,NAROU,NETFLIX,NIER,NOVELS,VN_FREQ,WIKIPEDIA_V2,YOUTUBE_FREQ,YOUTUBE_FREQ_V3
ママ,345,296,7909,-1,3002,1413,288,215,235,-1,-1,1610,-1,-1,2827,742,687,874,3226,215,245,-1,3672,1798,1542,599,-1,19868,4274,224,1047,1912,2384,4330,6474,3024
では,346,-1,-1,-1,1673,-1,119,329,-1,-1,-1,922,-1,-1,-1,-1,-1,-1,570,-1,-1,-1,23,42,120,-1,13979,17521,-1,349,-1,-1,-1,23076,179,-1
いつ,349,-1,2177,-1,-1,1176,647,323,116,-1,-1,488,-1,-1,75,140,129,100,402,137,148,-1,12091,905,405,213,3513,2526,-1,343,210,141,-1,6339,1138,480
わぁ,350,-1,-1,-1,-1,-1,-1,3711,9301,-1,-1,13911,-1,-1,-1,2185,2027,2378,1337,5210,5995,-1,-1,-1,-1,-1,-1,-1,-1,3878,5036,5957,-1,-1,2579,1354
ちまう,351,2422,-1,-1,5769,11938,-1,583,566,513,589,1058,175,498,1450,175,162,476,1047,-1,-1,-1,-1,-1,7816,5300,12329,16143,-1,617,1288,1441,-1,-1,7822,4736
ホント,352,-1,-1,-1,-1,6845,-1,576,348,-1,-1,4745,-1,-1,-1,359,331,196,1285,793,852,-1,-1,-1,551,-1,-1,-1,-1,607,3641,3069,-1,21137,2651,774
っていう,355,-1,-1,-1,-1,-1,-1,676,-1,-1,-1,1075,-1,-1,-1,-1,-1,-1,648,-1,-1,242,-1,-1,1463,400,-1,7970,-1,746,-1,-1,-1,-1,92,-1
ほる,356,3170,-1,-1,15076,7703,5481,739,1956,1416,3470,1683,4281,6739,3414,1582,1470,1578,512,-1,-1,3713,-1,3262,2905,2874,222,315,2715,772,7770,9042,4209,2351,2220,7568
いただく,358,214,-1,-1,467,62,147,663,613,274,639,748,654,512,566,654,607,490,774,-1,-1,192,-1,439,497,214,5276,5225,238,696,551,671,327,14188,201,84
確かに,360,-1,-1,-1,-1,-1,-1,397,-1,-1,-1,783,-1,-1,-1,-1,-1,-1,263,-1,-1,4401,11754,-1,365,684,14641,19229,-1,421,-1,-1,-1,-1,386,167908
そ,368,13446,7290,7815,4329,8337,-1,549,540,-1,17017,701,13655,17904,7475,328,303,256,157,361,395,12836,10233,8602,2040,-1,192,426,10725,569,1435,717,14873,5372,1412,447
皆さん,371,-1,-1,-1,761,-1,411,550,-1,-1,-1,3701,-1,-1,-1,-1,-1,-1,1742,-1,-1,1583,-1,1932,723,-1,-1,-1,-1,574,-1,-1,-1,22543,233,-1
フッ,374,10047,-1,-1,-1,-1,322,520,586,-1,-1,14673,-1,-1,-1,265,247,355,6225,8162,6326,-1,-1,4796,344,558,17828,-1,-1,543,4957,9098,-1,9592,2792,4436
どうも,379,-1,-1,-1,-1,-1,340,213,-1,-1,-1,671,-1,-1,-1,-1,-1,-1,1120,-1,-1,-1,-1,745,765,343,9786,10838,-1,222,-1,-1,-1,-1,717,-1
どうか,391,10047,13616,7736,22196,19674,1588,407,9635,-1,9882,1484,8966,-1,12702,8966,8394,-1,489,22473,21067,6985,-1,3467,1545,353,3679,3578,9081,429,-1,13757,10568,14426,868,19296
あッ,392,-1,-1,-1,-1,-1,-1,11175,9862,-1,-1,8972,-1,-1,-1,3885,3629,219,2262,10025,9629,-1,-1,-1,-1,-1,-1,-1,-1,11596,2605,7919,-1,-1,23996,21158
ちょ,393,-1,18343,1058,14388,19003,314,852,1155,7592,22130,4136,10572,8758,4399,673,623,534,441,5528,5020,7888,3002,2444,854,370,1174,3720,-1,898,2667,2966,-1,6634,940,788
だったら,395,-1,-1,-1,10104,-1,333,763,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,365,-1,-1,-1,-1,1007,406,194,-1,-1,-1,796,-1,-1,-1,-1,211,-1
おはよう,396,2944,13031,-1,7245,4948,667,629,617,-1,643,5477,1011,363,3548,1011,938,345,820,808,761,1917,7155,7325,1016,447,-1,-1,-1,660,1587,3360,-1,7066,6544,1827
いえ,398,487,2862,36,5277,6723,271,759,620,266,646,12217,652,391,86,652,605,371,4352,582,601,489,2852,1154,519,-1,10271,14771,228,789,823,915,201,55,10645,2720
たって,400,558,-1,-1,3100,4409,770,887,1322,465,1362,1468,702,874,629,702,649,843,662,1066,1094,-1,-1,1458,499,-1,8677,6249,-1,939,1686,1233,-1,-1,1769,1835
我々,409,1117,4421,-1,779,1307,508,281,278,200,-1,1233,-1,-1,1604,397,368,963,1673,110,129,-1,-1,328,768,2460,17212,12626,1004,293,172,961,1449,6459,972,601
えッ,413,-1,-1,-1,-1,-1,-1,17128,16027,-1,-1,14100,-1,-1,-1,6260,5853,329,11266,9745,9879,-1,-1,-1,-1,-1,-1,-1,-1,17662,-1,21946,-1,-1,-1,34055
ごめんなさい,414,-1,-1,-1,-1,-1,369,538,-1,-1,-1,2646,-1,-1,-1,-1,-1,-1,597,-1,-1,336,-1,2664,542,263,-1,-1,-1,561,982,-1,-1,-1,2804,1915
ぐらい,417,-1,9520,-1,-1,2179,418,606,589,-1,-1,469,-1,-1,-1,685,635,593,499,976,895,-1,-1,495,825,-1,3914,2734,-1,647,4390,607,-1,10224,301,155
貴様,418,5116,-1,2835,16160,19110,1398,798,790,708,821,2293,218,1126,3417,218,201,1085,993,1685,1829,1362,-1,1871,1014,5063,-1,-1,783,830,600,1856,1000,-1,14854,9201
べし,422,1086,11347,-1,252,233,10295,208,207,149,216,239,342,539,133,342,316,517,286,-1,-1,-1,-1,4335,8158,2142,218,152,-1,215,371,223,-1,704,391,302
さぁ,424,-1,-1,-1,-1,15530,-1,5658,5642,-1,-1,8392,-1,-1,-1,781,721,1799,1122,710,845,-1,-1,-1,2477,-1,-1,-1,-1,5909,6050,3416,-1,-1,1238,553
かしら,425,644,21420,-1,2249,2422,728,382,356,353,372,658,548,355,403,548,505,338,433,355,397,-1,-1,770,-1,208,3989,3555,-1,404,1000,683,-1,-1,6456,2595
実は,426,-1,-1,-1,920,-1,422,555,-1,-1,-1,840,-1,-1,-1,-1,-1,-1,824,-1,-1,660,2664,692,561,3596,8009,3163,-1,580,-1,-1,-1,2526,203,-1
警察,427,2581,585,1934,1399,1715,283,353,299,-1,312,576,1931,2041,1152,1931,1794,1971,2751,224,283,3925,1295,670,2474,-1,2909,2638,5335,357,-1,712,2166,564,2065,2522
駄目,429,139,23654,871,1172,1278,922,2248,2095,-1,137,1553,270,154,662,622,577,1152,614,885,1059,145,-1,2067,363,-1,20699,15129,296,2370,1103,1372,72,24208,4564,2532
社長,430,1034,781,5041,2589,1647,254,630,644,-1,670,1132,4901,3042,2743,4901,4571,2935,4961,1811,1655,6426,2345,1359,4331,-1,4851,5781,5753,654,1931,1022,7637,691,1755,2038
下さる,434,199,-1,-1,237,53,1044,1823,1747,143,141,518,150,139,611,5204,4853,3251,661,-1,-1,103,-1,1130,182,348,2806,3863,139,1926,492,870,110,12401,105,352
それに,436,-1,-1,-1,-1,-1,415,504,-1,-1,-1,825,-1,-1,-1,-1,-1,-1,417,-1,-1,-1,7356,139,2880,-1,-1,-1,-1,523,-1,-1,-1,24777,2408,-1
すみません,439,-1,-1,-1,-1,-1,-1,545,-1,-1,-1,2542,-1,-1,-1,-1,-1,-1,879,-1,-1,1350,-1,-1,4592,307,-1,-1,-1,567,-1,-1,-1,-1,1361,33338
パパ,440,342,12251,-1,4748,1591,420,267,276,-1,-1,2374,-1,-1,4295,1125,1043,1110,3135,210,255,-1,5430,2435,1833,636,-1,-1,4018,278,-1,3163,3187,6663,5642,4184
見つける,444,-1,7632,-1,-1,1486,566,321,311,-1,-1,804,-1,-1,383,420,389,518,748,-1,-1,1270,-1,850,424,2970,9974,8088,-1,339,219,659,-1,4259,818,704
そっ,445,-1,-1,-1,24235,-1,-1,910,1073,-1,-1,4034,-1,-1,-1,737,683,301,344,8337,7316,-1,-1,-1,-1,-1,6732,18919,-1,971,2691,2562,-1,-1,3249,1699
円,447,167,346,530,219,103,-1,1315,1406,-1,7865,498,3938,15702,1350,1758,1632,653,1583,2948,2610,910,5385,-1,2211,10797,892,750,3252,1387,8953,634,1446,222,194,123
ボク,450,-1,14248,-1,-1,-1,-1,1373,1141,-1,-1,2616,11754,-1,-1,2418,2247,2696,479,941,1254,-1,22632,-1,4789,13804,20254,-1,-1,1441,232,1568,-1,7295,19381,1903
悟,456,-1,10306,1534,-1,-1,3221,429,-1,-1,-1,6542,-1,-1,7473,9738,9130,19672,12920,5676,5770,21286,24546,13711,12952,-1,18423,19603,-1,450,-1,5598,-1,3635,5598,24266
なるほど,458,162,-1,1869,3551,6670,568,548,529,399,550,777,452,530,482,452,417,508,430,1277,1318,764,13708,679,481,198,23389,-1,367,573,899,822,361,20439,1151,431
つ,461,163,61,1378,176,96,745,388,133,63,140,427,125,170,9425,125,116,161,584,70,80,-1,8690,1176,955,1075,43,94,64,413,333,110,97,203,144,79
ながら,464,284,258,-1,173,115,641,463,421,60,438,75,467,499,27,467,431,477,79,592,617,-1,-1,37,3930,63,407,300,5810,483,412,71,4334,378,170,152
わっ,467,6881,-1,-1,-1,-1,538,829,2313,2255,7513,3234,2532,3045,10971,949,881,1115,712,14188,11957,-1,-1,3803,701,845,12345,15591,12105,871,2345,4992,11595,24247,3341,3226
あ～,468,-1,-1,-1,-1,-1,-1,2883,-1,-1,-1,22301,-1,-1,-1,-1,-1,-1,4358,-1,8584,-1,-1,-1,-1,-1,-1,-1,-1,3037,-1,-1,-1,-1,3878,-1
っと,469,-1,-1,-1,-1,-1,-1,1124,4149,-1,-1,1469,-1,-1,-1,2005,1861,1500,442,7860,7621,-1,-1,-1,-1,-1,10426,9643,-1,1192,1684,2934,-1,10085,791,1111
カード,471,898,684,-1,2196,229,2545,1196,971,-1,-1,2464,-1,-1,2295,1150,1066,2371,3076,775,914,-1,3753,2730,2855,680,5093,4651,1595,1264,1524,1886,2308,669,373,333
戦い,484,3966,484,-1,2537,2636,-1,723,754,-1,784,1445,308,2219,1616,308,284,2148,1013,850,921,3300,19317,-1,1001,19316,1592,1561,364,752,235,1009,1254,596,1597,1670
もらえる,486,-1,11667,-1,-1,-1,1336,713,662,-1,-1,1530,-1,-1,-1,836,772,510,706,-1,-1,308,-1,3588,7444,-1,-1,22087,-1,747,1196,958,-1,6700,1076,676
感じ,487,95,1630,-1,531,260,-1,443,367,-1,383,525,540,336,7913,540,497,320,288,364,363,84,21449,-1,558,5866,1553,991,257,485,1333,483,190,9124,102,74
ホントに,489,-1,-1,-1,-1,-1,-1,919,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1635,-1,-1,-1,-1,-1,15988,579,-1,-1,-1,970,-1,-1,-1,-1,2759,-1
任せる,490,1663,19587,-1,3556,1995,748,448,408,658,425,2474,416,726,1309,416,385,698,638,-1,-1,559,-1,3062,466,-1,8292,5754,447,469,1151,1253,438,8075,2215,2741
１つ,491,-1,-1,-1,-1,-1,707,294,-1,-1,-1,22593,-1,-1,-1,-1,-1,-1,2271,-1,-1,-1,-1,24832,686,326,3008,6203,-1,310,-1,-1,-1,1315,3045,-1
急ぐ,495,3026,-1,-1,2802,3130,733,405,384,443,400,941,436,1242,635,436,403,1197,1175,-1,-1,2043,-1,794,720,5652,4002,3615,995,423,1259,1040,793,13123,4119,2290
会社,498,337,126,1791,384,122,290,600,473,-1,491,633,3370,1217,807,3370,3145,1173,5114,464,535,2398,8471,848,3057,-1,948,710,3491,631,-1,494,3354,220,310,342
そんなに,501,-1,-1,-1,-1,-1,601,677,-1,-1,-1,962,-1,-1,-1,-1,-1,-1,324,-1,-1,82,-1,1009,462,204,14489,14949,-1,706,-1,-1,-1,-1,586,-1
つまり,510,1902,1993,-1,516,1908,-1,509,504,225,522,385,500,695,239,500,459,668,466,401,446,-1,133,-1,568,200,13325,6591,337,532,1142,412,354,2888,227,375
べ,512,-1,6562,-1,-1,22645,739,801,2299,-1,-1,1785,-1,-1,-1,912,848,1124,1343,169,191,-1,15572,1352,1431,-1,182,404,-1,836,1362,3923,-1,2571,2033,1245
連絡,513,563,1467,2776,1516,331,458,393,357,-1,373,961,882,899,661,882,818,867,1173,286,338,2541,-1,1242,937,-1,4130,3483,1096,415,338,841,825,1647,1662,1548
言える,515,-1,3377,-1,441,1206,-1,363,483,-1,-1,782,-1,-1,-1,750,694,538,390,-1,-1,476,-1,-1,22148,-1,8748,6010,-1,385,1198,554,-1,2421,491,563
日本,524,221,31,163,143,92,497,965,-1,-1,-1,245,1052,654,519,1052,976,627,2051,983,888,3974,115,259,1564,12824,109,75,-1,958,9850,194,-1,30,137,128
まぁ,526,-1,-1,-1,-1,3777,-1,7219,6936,-1,-1,4132,-1,-1,-1,535,492,1523,300,987,1123,-1,-1,-1,3090,-1,-1,-1,-1,7538,937,1230,-1,13970,327,151
なれる,527,857,12789,-1,2963,1177,1786,539,552,619,1159,800,1732,1101,942,651,604,605,636,-1,-1,600,-1,16188,5258,-1,2151,1930,605,562,1095,879,484,5530,1545,1231
ポケモン,528,2153,5219,-1,-1,4020,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8950,-1,21004,18905,-1,-1,-1,-1,-1,-1,-1,4049,7066,4186
ったら,530,-1,-1,-1,-1,-1,624,784,1701,-1,-1,-1,-1,-1,-1,2025,1878,1611,973,-1,-1,-1,-1,1281,1672,598,15681,16190,-1,820,2120,4569,-1,-1,1018,8181
フン,534,-1,12785,-1,-1,22181,-1,870,1867,-1,-1,9110,-1,17689,9542,567,524,701,5267,6674,7241,-1,14108,-1,983,-1,5801,17254,-1,918,-1,8551,-1,20913,20778,9448
き,535,3170,194,32,2052,3263,329,376,917,182,949,643,954,821,44,954,886,791,715,59,66,85,3569,161,958,-1,33,58,42,405,1480,1482,38,543,917,915
困る,540,540,-1,-1,1228,777,525,577,548,359,571,629,713,537,417,713,659,515,440,-1,-1,523,-1,619,704,3856,2382,2582,409,592,709,575,290,7891,1149,1207
ばかり,541,433,2088,-1,405,417,658,410,395,125,412,180,542,575,104,542,499,551,321,560,583,-1,-1,151,478,146,632,503,-1,434,617,208,-1,2403,775,1020
あたし,542,-1,-1,-1,-1,-1,-1,843,830,-1,-1,235,-1,-1,-1,421,390,269,226,1061,1007,-1,-1,-1,1756,256,-1,-1,-1,884,4565,329,-1,16318,19062,4367
こういう,547,-1,-1,-1,-1,-1,13448,802,-1,-1,-1,550,-1,-1,-1,-1,-1,-1,422,-1,-1,237,-1,13361,670,231,24974,16188,-1,840,-1,-1,-1,20118,149,-1
そりゃ,553,20704,-1,-1,6420,12913,693,846,895,-1,-1,1246,-1,-1,-1,579,536,541,580,935,975,-1,-1,1315,696,310,-1,23715,-1,896,7588,1555,-1,-1,1182,2507
女性,555,944,318,1293,439,141,301,237,309,-1,323,439,2200,700,364,2200,2041,673,919,305,332,385,521,442,1292,-1,469,318,273,244,337,315,665,322,880,464
召喚,557,20704,9189,18263,-1,11278,13073,5736,4886,-1,5011,8535,4781,6065,10073,4781,4466,5844,3079,3677,4019,5350,-1,8644,5747,-1,11172,-1,817,5964,-1,3473,6970,4794,347,2312
あの人,559,-1,-1,-1,-1,-1,480,1176,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1424,-1,-1,-1,-1,972,894,6320,7634,10833,-1,1253,-1,-1,-1,-1,1926,-1
今まで,560,-1,-1,-1,-1,457,626,655,-1,-1,-1,24978,-1,-1,-1,-1,-1,-1,496,-1,-1,18014,-1,743,596,1939,5258,4348,-1,690,2305,-1,-1,-1,600,400
破壊,563,-1,1117,2199,4215,2909,3193,1248,1134,-1,1169,1884,657,3642,1428,657,610,3513,1379,598,654,2949,14367,2234,1613,-1,3910,2933,865,1321,81,1468,1476,1123,727,2126
あの子,564,-1,-1,-1,-1,-1,569,637,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1208,-1,-1,-1,-1,1791,787,-1,-1,-1,-1,667,-1,-1,-1,-1,8077,-1
黙る,565,2751,-1,-1,2470,4826,605,340,355,319,371,561,552,963,421,552,509,925,668,-1,-1,1158,-1,533,659,2489,7326,6842,771,361,1139,675,498,15241,4058,4800
っけ,567,-1,-1,-1,-1,8938,1036,859,882,-1,-1,2061,-1,-1,-1,682,632,390,664,1391,1291,-1,-1,2735,836,335,3897,5674,-1,916,4893,1701,-1,23671,1206,757
別に,568,-1,-1,-1,3723,-1,431,666,-1,-1,-1,1239,-1,-1,-1,-1,-1,-1,455,-1,-1,360,-1,649,539,1381,12197,9194,-1,700,-1,-1,-1,5091,447,-1
病院,570,673,766,1717,1161,496,455,564,551,-1,574,880,2051,2107,1158,2051,1902,2037,1832,538,611,3206,3033,1074,2299,-1,4770,3099,5522,594,-1,1152,1458,553,1627,1329
見つかる,572,-1,16566,-1,-1,2677,3146,595,574,-1,-1,1297,-1,-1,1288,801,740,964,999,-1,-1,1403,-1,6396,718,5087,15590,8888,-1,626,1315,1179,-1,4477,1845,1717
キミ,574,-1,15920,-1,-1,-1,-1,4165,3202,-1,-1,8103,10689,8843,-1,1853,1721,6316,1045,703,785,-1,20172,-1,-1,2236,-1,-1,-1,4356,917,2819,-1,10078,-1,3902
連れる,575,720,-1,-1,1350,1131,1120,502,402,241,419,631,418,651,324,418,387,624,926,-1,-1,1164,-1,835,521,1181,6626,6792,323,522,1409,622,518,3302,1900,2138
怒る,577,600,-1,-1,2204,2295,552,390,386,483,403,823,690,463,728,690,639,442,468,-1,-1,520,-1,428,632,3126,4143,3657,622,411,1554,730,316,4399,1040,1312
なんと,581,-1,-1,-1,3045,16163,1118,1405,22741,9799,23351,754,-1,-1,-1,-1,-1,-1,807,-1,-1,4800,-1,915,1114,1290,5517,6572,-1,1471,-1,-1,-1,18174,1272,10409
お金,584,-1,-1,-1,-1,1032,430,572,-1,-1,-1,1463,-1,-1,-1,-1,-1,-1,1853,-1,-1,688,23312,1474,1512,14657,13296,5475,-1,602,1641,-1,-1,8252,370,305
にとって,585,-1,-1,-1,449,-1,597,609,-1,-1,-1,329,-1,-1,-1,-1,-1,-1,399,-1,-1,550,-1,307,797,170,4275,3249,-1,636,-1,-1,-1,1368,494,-1
そろそろ,586,1111,-1,-1,3714,2474,750,933,928,771,961,1616,574,477,1197,574,531,456,555,1551,1578,173,-1,1712,467,240,18237,14577,681,989,1131,1204,377,-1,1797,1584
け,588,103,9695,561,4019,4836,586,593,2989,565,913,1102,682,410,1717,3559,3321,2106,745,369,400,1293,13399,1106,1482,-1,108,249,2795,625,1594,2959,3822,2922,1119,1057
何でも,589,-1,-1,-1,1788,-1,625,433,-1,-1,-1,17310,-1,-1,-1,-1,-1,-1,1140,-1,-1,5016,-1,1194,21893,444,11517,9393,-1,456,-1,-1,-1,-1,1316,-1
危ない,590,548,-1,-1,5582,5107,948,786,712,1051,741,3293,463,763,1893,463,427,734,1316,-1,-1,1203,-1,2658,535,3290,16068,19197,1215,821,1277,2077,893,20030,1166,883
もしかして,591,-1,-1,-1,-1,-1,649,1495,-1,-1,-1,4417,-1,-1,-1,-1,-1,-1,632,-1,-1,236,-1,3805,618,252,-1,-1,-1,1570,-1,-1,-1,-1,8478,-1
お兄ちゃん,592,-1,-1,-1,-1,-1,1062,1252,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,220,-1,-1,10,-1,7348,2017,1778,-1,-1,-1,1327,-1,-1,-1,-1,5571,-1
マジ,593,-1,23911,-1,-1,10602,-1,499,498,-1,-1,8789,-1,-1,-1,578,535,359,801,755,675,-1,-1,-1,841,351,17835,-1,-1,536,-1,2659,-1,13142,800,433
のび太,595,-1,9499,-1,-1,-1,-1,998,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21737,-1,-1,-1,-1,1050,-1,-1,-1,7164,12115,9986
申し訳,597,1008,23319,-1,6100,1227,1570,1123,1119,-1,1154,3005,1401,1601,1820,1401,1298,1547,1066,897,983,1250,-1,14158,9287,17164,16883,17030,624,1189,659,1366,758,-1,2466,1909
結構,598,115,-1,976,1408,716,731,628,950,505,983,1479,986,476,1338,986,913,455,619,949,872,298,-1,1746,679,961,13030,11770,731,669,3079,1400,514,18002,252,143
いやいや,603,20704,-1,16175,12315,15248,436,1812,23211,-1,23830,4233,19592,18309,14986,19592,18359,17599,1177,2580,2239,1522,-1,4114,1287,421,24088,19920,10028,1940,7154,3241,4758,-1,1231,941
捜す,605,-1,-1,-1,-1,22792,720,494,502,-1,-1,2139,-1,-1,-1,681,631,945,2553,-1,-1,10898,-1,2285,1041,2867,19913,11822,-1,512,3717,2683,-1,17807,-1,19232
り,610,5116,3422,542,442,626,9508,401,677,105,703,466,693,441,2688,693,641,420,316,48,55,10766,2027,6556,2073,-1,28,69,5600,424,949,370,11162,818,708,300
すげる,615,-1,-1,-1,-1,-1,-1,1277,-1,9528,-1,9010,-1,-1,-1,-1,-1,-1,2576,-1,-1,-1,-1,-1,-1,5787,7398,9419,-1,1349,-1,-1,19619,-1,1297,33777
じ,616,777,2240,642,10394,19099,685,464,2169,484,3333,738,3609,1816,838,2955,2756,2417,271,136,151,2000,14177,921,1275,-1,32,70,3109,484,5966,3512,2371,638,691,1943
せっかく,618,898,-1,1432,3342,3969,876,1302,1271,807,1310,2041,759,529,1279,759,702,507,833,3626,3602,459,-1,1806,577,297,17039,15498,1030,1377,1764,1499,546,-1,1841,1656
バトル,619,4880,3088,-1,17755,4971,14382,4019,3440,-1,-1,-1,-1,-1,16852,1974,1833,4766,10324,4984,5487,-1,2405,-1,4302,1845,-1,-1,5126,4198,1174,6805,7372,2031,1214,3294
下,620,255,208,17,617,704,915,508,527,951,548,225,640,684,121,640,593,657,426,320,352,198,3372,366,751,-1,48,44,368,291,494,247,319,231,321,251
失礼します,621,-1,-1,-1,-1,-1,-1,1330,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2863,-1,-1,-1,-1,-1,1599,-1,-1,-1,-1,1398,-1,-1,-1,-1,5292,-1
感じる,622,-1,6496,-1,1786,1618,280,386,1076,-1,-1,238,-1,-1,110,1345,1249,1762,165,-1,-1,28,-1,129,627,11659,1274,684,-1,408,2591,893,-1,2062,313,1205
思い,623,1726,2216,-1,891,522,-1,1073,933,8225,966,549,811,926,-1,811,749,890,986,1462,1599,972,-1,-1,935,7793,1570,1357,596,1130,1758,553,353,3943,1481,358
くい,626,13446,16571,5872,24322,17795,-1,889,21683,2784,22265,1873,18402,21507,5910,18402,17250,20674,243,11242,12836,13421,-1,10613,16094,3113,151,497,6750,943,5341,8997,3603,5075,1807,26412
いらっしゃる,627,726,-1,-1,2034,726,1895,1668,1006,446,1039,1081,1424,764,1166,1424,1321,735,1634,-1,-1,783,-1,1899,1162,329,5836,9488,1301,1763,906,1457,907,-1,1695,509
間違い,629,1545,6585,-1,2381,752,-1,755,594,-1,620,972,570,984,696,570,527,946,1005,466,517,1553,-1,-1,1345,6064,13710,10500,416,786,2706,697,513,7798,2205,1137
やはり,631,81,4158,-1,511,1649,1039,1260,1212,176,377,456,275,177,168,458,423,908,572,3205,3317,-1,9201,443,727,206,12724,11240,140,1330,2553,443,96,4933,1222,446
させる,632,792,5773,-1,1090,694,-1,703,682,315,709,582,753,1182,384,753,697,1139,537,-1,-1,-1,-1,-1,9722,-1,967,678,-1,736,2285,542,-1,2633,1189,779
終わり,634,631,2205,-1,2711,1948,-1,492,495,-1,513,-1,465,788,778,465,429,759,891,447,491,-1,-1,-1,538,5715,1679,1777,1037,514,947,1577,725,-1,950,869
いたす,635,610,-1,-1,703,161,438,1364,1161,368,1196,796,1074,1341,678,1074,997,1294,1430,-1,-1,808,-1,620,1174,374,4473,4098,648,1431,726,1063,881,21160,607,279
チーム,636,917,173,-1,2206,753,1990,478,445,-1,-1,3604,-1,-1,4474,638,591,891,2903,510,536,-1,719,3753,2092,657,3423,2340,2524,499,2613,2346,2500,146,862,652
おぉ,638,-1,-1,-1,-1,-1,-1,10133,7961,-1,-1,-1,-1,-1,-1,863,799,2265,3593,3649,3903,-1,-1,-1,-1,-1,-1,-1,-1,10538,3443,6349,-1,-1,2120,510
現れる,640,-1,3016,-1,-1,3658,1240,794,759,-1,-1,1140,-1,-1,1669,670,620,1550,901,-1,-1,1948,-1,1166,853,2615,742,917,-1,828,463,665,-1,1213,1288,1568
生まれる,646,958,1244,-1,728,707,-1,760,744,349,774,812,668,1018,517,668,618,980,903,-1,-1,1001,-1,-1,816,-1,956,877,608,790,1166,619,676,560,710,689
全員,647,658,1777,7051,3090,1283,868,442,436,-1,453,1196,422,859,862,422,391,828,898,375,407,2038,20513,1258,726,-1,5071,5468,327,462,2479,866,723,1763,674,690
情報,649,724,310,7031,411,85,620,484,379,-1,395,864,551,1313,730,551,508,1267,875,270,312,2223,2407,1062,964,-1,2262,931,217,504,50,449,617,135,208,199
可能性,650,-1,-1,3260,795,202,653,818,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,795,-1,-1,2477,-1,1257,1013,-1,5812,3527,-1,844,583,-1,-1,-1,620,441
失礼,651,452,-1,1333,6237,3508,223,498,337,-1,352,1373,812,621,981,812,750,595,1083,433,478,361,-1,1475,829,14003,12575,10800,916,517,1696,1324,578,-1,3239,2118
東京,654,-1,92,320,990,1035,561,1832,-1,-1,-1,509,-1,-1,1016,3021,2817,1019,4491,2908,2721,11509,162,574,2945,-1,419,255,-1,1954,5439,693,-1,66,891,396
もう一度,658,-1,-1,-1,-1,-1,797,833,-1,-1,-1,919,-1,-1,-1,-1,-1,-1,881,-1,-1,534,16217,876,875,6960,6252,6301,-1,875,-1,-1,-1,9461,1287,-1
それでは,659,-1,-1,-1,2717,-1,1100,1145,-1,-1,-1,1473,-1,-1,-1,-1,-1,-1,1164,-1,-1,202,22280,1508,12305,323,23372,20591,-1,1212,-1,-1,-1,-1,490,-1
やっぱ,660,-1,-1,-1,6812,14406,777,1206,1193,-1,-1,8156,-1,-1,-1,546,503,556,1376,5971,3624,-1,-1,8185,857,457,-1,-1,-1,1302,7733,4385,-1,-1,942,403
一つ,661,-1,-1,-1,221,-1,542,2340,-1,-1,-1,232,-1,-1,-1,-1,-1,-1,350,23016,20495,513,-1,145,1387,326,262,68,-1,2458,-1,-1,-1,494,393,64526
どっち,662,-1,-1,-1,3150,6899,757,767,706,-1,-1,1834,-1,-1,-1,569,526,598,1085,860,862,-1,-1,2217,730,387,12915,15056,-1,800,2907,1880,-1,16576,805,591
パワー,663,2199,2357,-1,5091,1679,4619,1324,1169,-1,-1,9199,-1,-1,5913,470,434,2699,5838,981,1211,-1,1981,9207,2033,1070,16316,24473,2932,1389,4200,4415,3737,2555,2494,1881
別,664,176,441,90,507,367,795,412,244,-1,256,404,363,194,151,363,335,185,395,288,311,432,-1,478,722,-1,472,98,192,420,385,310,146,318,392,293
作戦,665,4442,713,9596,5093,4588,1733,800,756,-1,786,1432,615,1892,1872,615,571,1828,1800,857,889,3289,10592,1686,1120,-1,8139,6823,1016,835,161,1190,1527,800,2198,2820
