word,ANIME_JDRAMA_rank,CEJC_rank,ADNO,AOZORA_BUNKO,BCCWJ,CC100,CHRISKEMPSON,DAVE_DOEBRICK,DD2_MIGAKU_NETFLIX,DD2_MIGAKU_NOVELS,DD2_MORPHMAN_NETFLIX,DD2_MORPHMAN_NOVELS,DD2_MORPHMAN_SHONEN,DD2_MORPHMAN_SOL,DD2_YOMICHAN_NOVELS,DD2_YOMICHAN_SHONEN,DD2_YOMICHAN_SHONEN_STARS,DD2_YOMICHAN_SOL,DD2_YOMICHAN_VN,HERMITDAVE_2016,HERMITDAVE_2018,H_FREQ,ILYASEMENOV,INNOCENT_RANKED,JITEN_ANIME,JPDB,KOKUGOJITEN,MONODICTS,NAROU,NETFLIX,NIER,NOVELS,VN_FREQ,WIKIPEDIA_V2,YOUTUBE_FREQ,YOUTUBE_FREQ_V3
上下,2,4,4,4,3,3,2,2,3,1,3,4,2,3,4,2,2,3,4,2,2,5,2,4,2,1,4,4,4,2,3,4,4,4,3,4
世に,2,1,1,1,1,1,1,2,1,1,1,3,1,1,1,1,1,1,2,1,1,2,1,1,1,1,3,3,1,2,1,1,1,2,2,1
中学校,2,1,1,3,3,4,2,2,1,1,1,3,1,1,1,1,1,1,1,1,1,2,4,3,2,1,2,3,1,2,1,1,1,5,5,4
井出,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
八卦,2,1,1,2,1,1,2,1,1,1,1,1,3,1,1,3,3,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1
冥府,2,1,1,2,1,1,1,2,2,1,2,1,3,1,2,3,3,1,2,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,1
合点,2,2,1,4,1,2,3,2,2,1,2,3,2,2,3,2,2,2,2,2,2,2,1,3,2,1,2,2,3,2,1,3,3,1,1,1
告知,2,3,3,1,2,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,1,1,2,1,2,2,3,2,3,2,2,3,4,3
増やし,2,1,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1
婦人,2,3,3,5,3,3,2,3,3,1,3,4,2,3,4,2,2,3,2,4,4,2,1,4,2,1,4,4,3,2,1,4,3,3,2,2
御影,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,2,2,1,1,1,1,2,1,2,1,1
忘れ,2,2,3,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,2,5,5,2,1,1,1,1,1,1,1,2,1,1,1,1,2,1
悪役,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,3,2,1,2,2,2,3,2
振る舞い,2,2,2,1,2,3,1,2,3,1,2,2,2,2,3,2,2,2,3,3,3,3,1,1,2,3,3,3,3,2,1,3,3,2,2,2
揺らぐ,2,2,1,1,2,2,2,2,2,4,2,2,2,3,3,2,2,3,3,1,1,3,1,3,2,2,1,1,3,2,3,3,4,1,2,2
明朝,2,2,2,3,1,1,2,3,3,1,3,2,2,1,3,2,2,1,1,3,3,1,1,2,2,1,2,2,2,3,1,2,2,2,1,1
暮し,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,2,1,1,1,2,1,2,1,1
東京湾,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,1,1,1,2,1,2
桑原,2,1,2,2,1,1,3,4,2,1,2,2,3,1,2,4,4,1,1,1,1,1,2,2,1,2,1,2,1,4,1,2,2,3,1,1
機銃,2,1,3,1,1,1,1,1,2,1,2,2,2,1,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,3,2,1
残党,2,1,2,2,1,1,2,2,2,1,2,2,3,1,2,3,3,1,2,2,2,1,1,2,2,1,1,1,3,2,1,2,2,2,1,1
池内,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
海坊主,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1
灰色,2,2,3,4,3,2,2,2,3,1,2,4,2,3,4,2,2,3,3,3,3,2,2,4,2,1,4,4,4,2,1,4,3,3,2,2
片手,2,4,2,4,3,3,2,3,3,1,3,4,3,2,4,3,3,2,4,3,3,4,1,4,2,1,2,2,4,2,1,4,4,2,3,3
理乃,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1
生死,2,1,2,4,2,2,2,3,3,1,3,3,3,2,3,3,3,2,2,3,3,2,1,2,3,1,3,3,3,3,3,3,3,2,1,2
真紅,2,1,1,3,1,1,1,1,1,1,1,3,1,1,3,1,1,1,2,1,1,2,1,3,1,1,1,1,1,1,1,3,1,2,1,1
精進,2,2,2,3,1,3,2,1,2,1,2,2,2,2,2,2,3,2,2,1,1,2,1,2,2,1,3,3,2,1,3,2,3,1,2,2
経,2,3,5,5,2,2,1,2,2,3,2,3,2,1,1,2,2,4,4,4,4,2,3,1,2,4,5,5,1,2,3,3,2,4,3,3
美保,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1
覇気,2,2,1,2,1,1,1,1,2,1,2,2,3,1,2,3,3,2,2,1,1,2,1,2,2,1,1,1,3,1,1,2,3,1,1,1
誘拐犯,2,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,3,1,1,1,1,1,1
逮捕状,2,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1
重視,2,3,4,2,3,4,2,3,3,1,3,2,2,3,3,2,2,3,2,2,2,3,1,2,2,1,4,4,4,3,4,3,3,4,4,4
雷神,2,2,1,2,1,1,2,2,2,1,2,1,3,1,2,3,3,1,2,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,1,1
顔見知り,2,1,1,1,1,1,2,2,1,1,1,3,1,1,1,1,1,1,2,1,1,2,1,3,2,1,1,1,1,2,1,1,1,1,1,1
願望,2,2,2,3,2,3,3,3,3,1,3,3,2,2,3,2,2,2,3,3,3,4,1,3,2,1,2,3,3,3,1,3,3,2,2,3
うせる,2,1,1,1,2,2,2,3,3,4,3,2,3,3,3,3,3,3,3,1,1,2,1,3,3,3,4,3,3,3,1,3,3,1,1,1
グレイト,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1
ケルベロス,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,2,2,1,2,2,2,1,1,1,1,3,1,1,1,3,1,1,1,1,1,1
この次,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,3,1
スタンプ,2,4,2,1,2,3,2,2,2,1,1,1,1,1,2,3,3,2,2,3,3,3,1,1,2,3,1,1,2,2,5,2,2,2,3,3
タイマン,2,1,1,1,1,1,1,2,2,1,2,1,3,2,1,3,3,3,2,1,1,1,1,1,2,3,1,1,2,2,1,1,2,1,1,1
ハルコ,2,2,1,1,2,1,1,2,1,1,1,1,1,3,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1
フラワー,2,3,2,1,2,3,2,2,2,1,1,1,1,1,2,2,2,1,1,2,2,2,3,1,2,2,1,1,2,2,1,2,2,3,2,3
もうす,2,2,1,1,4,3,5,2,4,5,4,2,4,4,4,4,4,4,3,1,1,4,1,5,4,4,3,2,4,2,3,5,4,2,2,1
人より,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,3,2,2,2,1,2,1,1,1,1,3,1
儲かる,2,4,1,1,2,3,3,2,2,4,2,2,2,2,2,2,2,2,2,1,1,2,1,3,2,3,1,1,3,2,1,2,2,1,4,4
入電,2,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1
全面的,2,1,1,2,2,3,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,2,1,2,2,1,2,1,1,1,1,2,3
出品,2,1,3,3,4,4,3,2,2,1,2,2,2,3,2,2,2,3,1,2,2,2,1,1,2,1,1,2,2,2,1,2,1,3,2,3
出資,2,2,4,2,3,3,3,2,3,1,3,2,1,2,2,1,1,2,1,3,3,1,1,1,1,2,2,2,2,2,1,2,2,3,4,3
医院,2,2,2,2,2,4,5,1,2,1,2,2,2,1,2,2,2,1,2,2,2,2,1,4,3,1,1,1,1,2,1,2,2,2,2,1
口止め,2,1,1,1,1,1,2,2,3,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,3,2,3,2,3,1,1,1
変人,2,2,1,2,1,2,2,3,3,1,3,2,3,3,2,3,3,3,2,3,3,2,1,2,2,1,1,1,3,3,3,2,3,1,2,2
宝箱,2,2,1,1,1,2,1,2,2,1,2,1,2,2,1,2,2,2,2,1,1,2,1,1,2,1,1,1,3,2,1,2,2,1,1,2
屈する,2,1,1,1,1,2,3,3,3,4,3,2,3,2,3,3,3,2,2,1,1,3,1,2,3,1,2,2,3,2,1,2,3,1,2,2
年月,2,2,2,4,2,3,2,2,2,1,2,3,3,2,3,3,3,2,2,2,2,2,1,3,2,1,3,5,3,2,3,3,3,2,2,2
引き付ける,2,1,1,1,3,3,2,2,2,4,3,2,3,2,3,3,3,2,2,1,1,2,1,1,3,3,2,2,3,2,1,2,3,1,1,2
当面,2,2,2,3,2,3,2,2,2,3,2,2,2,2,3,2,2,2,2,3,2,2,1,2,2,1,2,2,3,2,3,2,3,2,2,3
悠長,2,2,1,3,1,2,2,2,2,3,2,2,3,2,2,3,3,2,2,1,1,2,1,2,3,1,1,1,3,2,1,2,3,1,1,1
打線,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
晋作,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1
普及,2,3,4,3,4,4,1,2,2,1,2,2,1,2,3,1,1,2,1,2,1,2,2,2,2,1,4,4,3,2,1,3,2,4,4,4
木曜,2,4,3,2,3,2,2,3,3,1,3,1,3,2,3,3,3,2,1,3,3,1,3,1,1,1,1,1,2,3,1,2,2,4,2,2
本件,2,2,2,1,3,3,3,2,3,1,3,2,1,1,2,1,1,1,1,2,3,1,1,2,1,1,1,1,1,2,3,1,2,2,1,2
涯,2,1,1,3,1,2,1,2,2,1,2,3,3,2,1,2,2,2,3,1,1,1,1,2,2,4,3,3,1,2,1,3,1,1,1,2
狛,2,1,2,1,1,1,1,3,2,1,1,2,3,1,3,3,4,3,1,1,1,1,1,1,2,1,4,4,1,3,1,1,1,2,2,2
獏,2,1,2,1,1,1,1,3,2,4,2,2,1,2,4,3,3,2,1,1,1,1,1,1,2,2,4,3,2,3,1,1,2,2,1,1
篤い,2,1,1,1,1,1,1,3,3,1,1,2,1,1,1,3,3,4,4,1,1,1,1,1,3,4,4,4,1,3,3,2,1,2,2,1
結集,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,1,2
美奈,2,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,3,1,1,1,3,1,1,1,1,1,1,1,2,1,2,1,2,1,1
腫れる,2,4,1,1,2,3,3,2,3,4,3,2,2,2,3,2,2,2,3,1,1,4,1,2,2,2,2,2,2,2,1,2,3,1,1,2
蓮見,2,1,1,1,1,1,3,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1
被害届,2,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1
訊く,2,1,2,1,1,2,2,4,3,1,1,5,1,1,1,2,2,3,4,1,1,4,1,5,1,5,5,5,1,4,4,5,1,3,2,2
遺志,2,1,2,2,1,1,2,2,2,1,2,2,3,2,2,3,3,2,2,2,2,2,1,2,2,3,5,4,2,2,1,1,2,2,3,1
領,2,2,4,4,2,2,2,2,2,4,2,3,2,1,3,2,2,3,2,2,2,1,4,3,2,3,4,4,4,2,1,4,2,4,2,2
飲み過ぎ,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,1
アーサー,2,2,3,1,2,2,2,3,1,1,1,3,1,1,2,3,4,1,2,4,4,1,5,3,2,4,1,1,1,3,1,3,1,3,3,3
あるじ,2,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,2,3,3,1,1,1,1,1,3,3,2,2,1,3,1,2,1,1,1,1
オリ,2,3,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,3,2,2,1,1,1,2,1,2,1,1,2,1,1,1,2,2,1
キュート,2,2,1,1,2,3,2,3,3,3,1,1,1,1,1,2,2,2,2,3,3,3,1,1,2,3,1,1,2,3,1,2,2,1,1,2
ヶ月,2,1,4,1,1,4,3,3,3,1,1,3,1,1,1,3,3,3,3,5,5,4,1,2,2,1,1,1,1,3,3,4,1,4,4,4
スイ,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,3,2,1,1,1,1,1,1,3,3,2,1,2,1,2,1,1,1,1
すっぽかす,2,2,1,1,1,1,2,2,2,3,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,3,1,1,2,2,1,1,2,1,1,1
ネクサス,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,4,2
やり残し,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1
井野,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2
仏像,2,3,2,3,2,2,2,2,2,1,2,2,2,1,3,2,2,2,1,1,1,1,2,2,1,1,4,4,1,2,1,2,2,2,1,3
何たる,2,1,1,1,1,1,2,2,2,4,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,4,1,1,2,2,1,2,3,1,1,1
何倍も,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,2,1
健在,2,3,2,3,2,2,2,2,2,1,2,2,2,2,3,2,3,2,3,2,2,1,1,2,2,1,1,1,3,2,4,2,3,2,1,1
圭介,2,1,2,1,1,1,3,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,3,1,2,1,1
守り神,2,2,1,1,1,1,2,2,2,1,2,1,2,1,2,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,2,1,1,1
形式,2,4,5,4,4,4,2,2,3,1,3,3,3,2,4,3,3,3,2,3,3,3,4,3,2,1,5,5,3,2,1,3,3,5,4,4
御曹司,2,1,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,1,1,1,1,1,1,2,1,1,1,2,2,1,2,2,1,1,1
扱える,2,1,2,1,1,2,1,2,2,1,1,2,1,1,1,3,3,2,3,1,1,2,1,1,1,1,1,1,1,2,4,2,1,2,2,2
敬語,2,4,1,2,2,2,2,2,2,1,2,2,2,3,2,2,2,3,3,2,2,3,1,2,3,1,2,2,3,2,1,3,3,2,3,2
桑田,2,1,2,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,3,1,1
検挙,2,1,2,2,3,2,2,2,2,1,2,2,1,1,2,1,2,1,1,2,2,1,1,2,1,1,2,2,1,2,1,2,1,2,1,2
死に際,2,1,1,1,1,1,1,2,2,1,2,1,3,1,1,3,3,2,1,2,2,1,1,1,2,1,1,1,2,2,1,1,2,1,1,1
汚染,2,1,3,1,3,3,2,3,3,1,3,3,2,2,3,2,2,2,3,4,4,2,1,3,2,1,2,3,3,3,5,3,3,3,2,3
海馬,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2
玉田,2,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
生命力,2,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,3,1,2,2,1,2,2,1,2,1,1,1,1,1,2
真下,2,2,2,3,2,2,2,2,2,1,2,2,2,2,3,2,2,2,2,3,3,3,1,2,4,1,1,1,3,2,3,3,3,2,2,2
石井,2,2,3,2,1,2,3,2,1,1,1,3,1,1,2,1,1,2,1,1,1,1,4,3,1,1,2,2,1,2,1,2,1,4,2,3
科学的,2,1,1,4,2,3,2,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,3,2,1,3,3,1,3,1,1,1,1,3,3
考え過ぎ,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1
見どころ,2,1,1,1,1,2,2,2,2,1,1,1,1,1,1,2,3,2,1,1,1,1,2,1,2,1,1,1,1,2,1,1,1,2,3,3
見落とす,2,2,1,1,2,3,3,2,3,4,3,2,2,2,3,2,3,2,2,1,1,2,1,2,2,1,1,1,3,2,1,2,3,1,2,2
足もと,2,1,1,1,1,1,2,1,1,1,1,3,1,1,1,2,2,1,1,1,1,2,1,3,1,1,2,2,1,1,1,3,1,1,1,1
足場,2,2,2,3,2,3,2,2,2,1,2,3,3,2,3,3,3,2,3,2,2,2,1,3,2,1,2,2,4,2,3,3,3,2,2,2
野良犬,2,1,1,3,1,1,2,2,2,1,2,2,2,3,2,2,3,3,2,2,2,2,1,2,2,1,1,1,2,2,1,2,3,1,1,1
鯖,2,3,1,2,2,2,2,2,2,2,3,1,2,3,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,2
黄泉,2,1,1,2,1,1,1,3,2,1,2,2,4,1,2,4,4,1,2,1,1,2,1,2,2,1,3,2,2,3,1,2,2,2,1,2
１０日,2,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,2,1
オーストラリア,2,3,4,1,3,4,2,4,1,1,1,2,1,1,3,1,1,3,1,3,3,1,5,2,2,3,3,4,1,4,3,2,1,4,3,4
おのおの,2,2,3,4,2,3,2,2,2,1,2,2,3,2,3,3,3,2,3,2,2,1,1,2,2,3,2,3,3,1,1,2,3,3,2,1
ガッカリ,2,1,1,1,1,2,1,3,3,1,1,1,1,1,1,2,2,2,2,3,3,3,1,1,2,1,1,1,1,3,1,2,1,1,3,2
ナン,2,3,3,1,1,2,1,3,3,1,1,2,1,1,2,2,2,3,2,3,4,1,2,1,1,1,3,2,3,2,4,2,2,2,2,2
ヒッキー,2,2,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,4,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1
ふるう,2,2,1,1,3,3,3,2,2,5,3,3,3,3,4,2,2,2,2,1,1,3,1,2,3,4,3,3,4,3,4,3,4,2,2,2
マナー,2,3,2,1,2,4,2,2,3,1,1,2,1,1,2,2,2,3,2,2,2,1,2,2,2,4,1,1,3,2,1,2,3,2,3,3
ゆする,2,2,1,1,2,1,3,2,2,4,1,3,1,2,3,1,2,2,2,1,1,3,1,4,1,3,3,3,3,2,1,2,4,1,1,1
一命,2,1,2,3,1,1,2,1,2,1,2,2,2,1,2,2,2,1,2,1,1,1,1,2,1,1,1,1,2,2,1,2,2,2,1,1
佐竹,2,1,3,1,1,1,3,2,1,1,1,3,1,1,2,1,1,1,1,1,1,1,2,3,1,1,2,1,1,2,1,3,1,3,1,2
儲ける,2,3,2,1,3,3,3,2,2,4,2,3,2,1,3,2,2,1,2,1,1,2,1,3,2,3,2,3,3,2,1,2,2,2,4,3
堪能,2,2,2,3,2,4,2,2,2,3,2,2,2,2,2,2,2,2,3,2,2,4,1,2,2,1,1,2,3,2,3,3,4,2,3,2
堺,2,1,3,1,1,2,3,1,1,1,1,3,1,1,2,1,1,1,2,1,1,1,2,3,1,1,3,3,1,1,1,3,1,4,2,2
売り出す,2,2,1,1,2,3,2,2,2,4,2,2,1,1,2,1,2,2,1,1,1,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2
夏樹,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,2,1,1
天晴,2,2,1,3,1,1,2,2,2,4,2,2,2,1,2,2,2,1,1,1,1,2,2,2,2,3,1,1,2,2,1,1,2,1,1,1
尚書,2,1,3,2,1,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,2,1,1
尼,2,5,2,4,2,5,4,2,2,5,2,3,2,5,3,2,2,5,5,2,5,1,5,4,2,5,4,3,1,3,5,3,1,3,5,1
平林,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
建つ,2,1,2,1,1,2,2,2,2,1,1,3,1,1,5,2,2,2,2,1,1,2,1,3,2,5,2,2,1,2,3,3,1,3,3,3
明白,2,2,2,4,2,3,2,3,3,4,3,3,2,1,3,2,2,1,3,4,3,2,1,3,3,1,2,2,3,3,1,3,3,2,2,2
最終日,2,1,1,1,1,3,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,3,1,1,2,1,1,1,1,2,1,1,1,1,2,3
村山,2,1,3,1,1,1,3,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,2,1,1,2,2,1,2,1,1,1,3,1,2
正反対,2,1,1,3,2,2,2,3,1,1,1,2,1,1,1,1,1,1,3,1,1,2,1,3,2,1,1,2,1,3,1,1,1,2,2,2
深まる,2,3,1,1,2,3,2,2,3,4,3,2,2,2,3,2,2,2,3,1,1,3,1,2,2,1,2,2,3,2,1,3,3,2,3,3
清瀬,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1
濱崎,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
無神経,2,1,1,2,1,1,2,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1
盗人,2,1,1,3,1,1,2,2,2,1,2,2,2,2,3,2,2,1,1,3,3,1,1,2,1,1,3,3,2,2,1,2,2,1,2,1
相楽,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,2,1,1,2,1,2,1,2,1,1
突き出す,2,2,1,1,3,2,2,2,2,4,2,4,2,1,4,2,2,1,4,1,1,4,1,4,2,3,3,3,4,2,3,4,4,2,1,2
総理大臣,2,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,1,1,1,1,2,1
義昭,2,1,2,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1
胸騒ぎ,2,1,1,1,1,1,2,2,2,1,2,2,3,2,2,3,3,2,2,1,1,1,1,2,2,1,1,1,2,2,1,2,3,1,1,1
花壇,2,2,1,3,2,2,2,2,2,1,2,3,1,2,3,1,2,2,2,1,2,2,1,3,2,1,2,2,2,2,1,2,3,1,3,2
蒸発,2,2,2,2,2,2,2,2,2,1,2,2,3,2,3,3,3,2,3,2,2,3,1,2,2,1,2,3,3,2,3,2,3,2,2,2
黒猫,2,2,1,2,1,2,1,2,2,1,2,1,2,4,2,2,2,4,2,2,2,1,1,3,2,1,1,1,3,2,1,3,2,1,1,1
アドレス,2,4,3,1,3,5,2,2,3,1,1,2,1,1,2,2,2,3,2,3,3,2,1,2,2,4,1,2,2,2,1,3,3,3,2,4
ヴィラ,2,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,2,1,3,2,1,2,1,1,1,2,1,2,1,1,1,1
スパイラル,2,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,3,1,1,2,2,1,1,2,2,2,2
せっかち,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,3,2,2,2,2,3,1,2,2,4,1,2,2,2,3,2,2,1,1,1
ちょこまか,2,1,1,1,1,1,1,1,2,3,2,1,3,2,1,3,3,2,2,1,1,1,1,1,2,3,1,1,2,1,1,1,2,1,1,1
ふらふら,2,3,1,1,2,2,3,2,2,4,2,3,2,3,4,2,2,2,3,1,1,3,1,3,2,4,1,2,3,2,1,3,4,1,2,2
もうけ,2,2,3,4,2,2,1,2,2,1,2,2,1,1,3,1,2,1,2,2,2,1,1,1,2,1,3,2,3,2,1,2,2,1,2,1
一騎打ち,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,1,2,1,1,1,2,1,1
乗り移る,2,2,1,1,1,1,2,2,2,4,2,2,2,2,2,2,3,2,2,1,1,2,1,2,2,1,2,2,2,2,1,2,2,1,2,2
個性的,2,1,1,2,2,3,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,2,1,1,2,1,1,1,1,2,2
公衆電話,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1
刺せる,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1
包み込む,2,2,1,1,2,2,2,2,2,4,2,2,3,2,2,3,3,2,4,1,1,5,1,2,2,2,1,2,4,2,1,3,4,1,2,2
可哀想,2,5,1,4,3,3,2,3,3,5,4,3,4,4,4,2,2,3,3,3,3,4,1,3,4,5,2,2,4,3,3,3,4,1,3,3
咲子,2,1,1,1,1,1,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1
多田,2,1,2,1,1,1,3,2,1,1,1,2,1,1,2,1,1,1,1,3,3,1,2,2,1,1,1,1,1,2,1,2,1,3,1,1
実践,2,4,4,3,3,4,2,3,3,1,3,2,2,2,3,2,2,2,3,2,2,4,2,2,3,1,3,3,3,3,1,4,3,3,4,4
寂しさ,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,2,1
尚,2,1,3,4,1,3,4,3,3,1,1,3,1,1,3,4,4,4,3,2,2,3,5,5,4,5,3,3,1,3,4,3,1,4,2,2
山荘,2,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,1,1,1,1,1,3,1,2,2,2,1,2,1,2,1,2,2,1
彫刻,2,3,4,4,2,3,2,2,3,1,3,3,2,2,3,2,2,2,2,3,3,2,3,3,2,1,4,4,3,2,1,3,2,3,2,3
